season_id,player_id,player,team_id,team_abbreviation,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,team
22019,201942,DeMar DeRozan,1610612759,SAS,San Antonio Spurs,Transition,Offensive,0.731,68,0.132,1.222,0.642,0.216,0.146,0.2,0.027,0.611,0.646,2.7,3.3,1.2,1.8,0.6,SAS
22019,1627749,Dejounte Murray,1610612759,SAS,San Antonio Spurs,Transition,Offensive,0.515,66,0.211,1.123,0.615,0.117,0.187,0.123,0.023,0.532,0.652,2.6,2.9,1.1,1.8,0.7,SAS
22019,1627854,Bryn Forbes,1610612759,SAS,San Antonio Spurs,Transition,Offensive,0.578,63,0.183,1.146,0.439,0.081,0.065,0.081,0.016,0.447,0.579,2.0,2.2,0.7,1.7,1.0,SAS
22019,201988,Patty Mills,1610612759,SAS,San Antonio Spurs,Transition,Offensive,0.776,66,0.159,1.245,0.538,0.091,0.091,0.073,0.027,0.518,0.656,1.7,2.1,0.8,1.4,0.7,SAS
22019,1628401,Derrick White,1610612759,SAS,San Antonio Spurs,Transition,Offensive,0.346,68,0.176,1.046,0.5,0.2,0.154,0.177,0.046,0.492,0.55,1.9,2.0,0.7,1.3,0.7,SAS
22019,1629022,Lonnie Walker IV,1610612759,SAS,San Antonio Spurs,Transition,Offensive,0.115,61,0.308,0.894,0.425,0.121,0.098,0.114,0.023,0.432,0.458,2.2,1.9,0.7,1.7,1.0,SAS
22019,200752,Rudy Gay,1610612759,SAS,San Antonio Spurs,Transition,Offensive,0.432,67,0.138,1.087,0.526,0.126,0.146,0.117,0.019,0.495,0.612,1.5,1.7,0.6,1.1,0.5,SAS
22019,1626168,Trey Lyles,1610612759,SAS,San Antonio Spurs,Transition,Offensive,0.853,63,0.12,1.313,0.558,0.104,0.042,0.104,0.042,0.563,0.651,0.8,1.0,0.4,0.7,0.3,SAS
22019,200746,LaMarcus Aldridge,1610612759,SAS,San Antonio Spurs,Transition,Offensive,0.941,53,0.042,1.425,0.611,0.125,0.025,0.1,0.05,0.625,0.667,0.8,1.1,0.4,0.7,0.3,SAS
22019,201158,Marco Belinelli,1610612759,SAS,San Antonio Spurs,Transition,Offensive,0.724,57,0.104,1.216,0.469,0.081,0.081,0.081,0.027,0.459,0.625,0.6,0.8,0.3,0.6,0.3,SAS
22019,1627751,Jakob Poeltl,1610612759,SAS,San Antonio Spurs,Transition,Offensive,0.503,66,0.095,1.118,0.667,0.176,0.176,0.147,0.059,0.559,0.667,0.5,0.6,0.2,0.4,0.1,SAS
22019,1629640,Keldon Johnson,1610612759,SAS,San Antonio Spurs,Transition,Offensive,0.645,17,0.228,1.179,0.571,0.179,0.107,0.179,0.071,0.536,0.595,1.6,1.9,0.7,1.2,0.5,SAS
22019,201960,DeMarre Carroll,1610612759,SAS,San Antonio Spurs,Transition,Offensive,0.038,13,0.313,0.667,0.5,0.267,0.333,0.267,0.0,0.467,0.5,1.2,0.8,0.5,0.5,0.0,SAS
