player_id,player,team_id,team,age,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1629628,RJ Barrett,1610612752,NYK,22.0,69,69,0.545,305,642,0.475,0.475,0.545,305,642,0.475,0.0,0,0,
203944,Julius Randle,1610612752,NYK,27.0,71,70,0.367,250,450,0.556,0.556,0.367,250,450,0.556,0.0,0,0,
1629011,Mitchell Robinson,1610612752,NYK,24.0,71,70,1.0,258,340,0.759,0.759,1.0,258,340,0.759,0.0,0,0,
1630167,Obi Toppin,1610612752,NYK,24.0,71,67,0.608,193,287,0.672,0.672,0.608,193,287,0.672,0.0,0,0,
202692,Alec Burks,1610612752,NYK,30.0,80,69,0.249,75,179,0.419,0.419,0.249,75,179,0.419,0.0,0,0,
203095,Evan Fournier,1610612752,NYK,29.0,79,66,0.175,80,164,0.488,0.488,0.175,80,164,0.488,0.0,0,0,
1630193,Immanuel Quickley,1610612752,NYK,23.0,77,62,0.225,85,160,0.531,0.531,0.225,85,160,0.531,0.0,0,0,
1629629,Cam Reddish,1610612752,NYK,22.0,49,43,0.321,71,131,0.542,0.542,0.321,71,131,0.542,0.0,0,0,
201565,Derrick Rose,1610612752,NYK,33.0,26,25,0.445,66,122,0.541,0.541,0.445,66,122,0.541,0.0,0,0,
202689,Kemba Walker,1610612752,NYK,32.0,37,34,0.257,47,95,0.495,0.495,0.257,47,95,0.495,0.0,0,0,
201959,Taj Gibson,1610612752,NYK,37.0,51,40,0.546,53,89,0.596,0.596,0.546,53,89,0.596,0.0,0,0,
1630579,Jericho Sims,1610612752,NYK,23.0,41,24,0.963,39,52,0.75,0.75,0.963,39,52,0.75,0.0,0,0,
203457,Nerlens Noel,1610612752,NYK,28.0,25,20,0.75,25,45,0.556,0.556,0.75,25,45,0.556,0.0,0,0,
1629656,Quentin Grimes,1610612752,NYK,22.0,45,14,0.098,15,23,0.652,0.652,0.098,15,23,0.652,0.0,0,0,
1630540,Miles McBride,1610612752,NYK,21.0,40,13,0.219,10,23,0.435,0.435,0.219,10,23,0.435,0.0,0,0,
1627782,Wayne Selden,1610612752,NYK,27.0,3,2,0.5,0,2,0.0,0.0,0.5,0,2,0.0,0.0,0,0,
1630624,Feron Hunt,1610612752,NYK,22.0,2,1,1.0,0,2,0.0,0.0,1.0,0,2,0.0,0.0,0,0,
1628422,Damyean Dotson,1610612752,NYK,28.0,2,1,0.25,1,1,1.0,1.0,0.25,1,1,1.0,0.0,0,0,
1627853,Ryan Arcidiacono,1610612752,NYK,28.0,10,1,0.083,1,1,1.0,1.0,0.083,1,1,1.0,0.0,0,0,
