player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
1628988,Aaron Holiday,Aaron,1610612745,HOU,27.0,78,39,39,0.5,1269.2966666666666,2.6,2.0,1.8,6.0,15.3,13.8,11.9,47.8,0.2,0.8,4.7,2.5,36.4,43,117,497,300,217,335,330,370,391,156,290,83,367,491,222,411,347,396
1630578,Alperen Sengun,Alperen,1610612745,HOU,21.0,63,29,34,0.46,2045.635,4.2,4.7,1.5,21.8,13.8,13.7,10.9,47.1,1.1,1.8,5.0,7.6,63.6,191,213,446,351,94,94,69,409,9,69,275,50,404,203,514,434,15,21
1641708,Amen Thompson,Amen,1610612745,HOU,21.0,62,30,32,0.484,1388.5316666666668,3.4,4.3,5.0,15.4,15.7,12.7,13.3,49.4,1.3,1.3,4.9,4.6,54.8,200,201,425,331,203,195,90,30,65,194,150,184,287,143,424,425,113,83
1626246,Boban Marjanović,Boban,1610612745,HOU,35.0,14,9,5,0.643,70.91,1.4,8.1,1.4,23.0,20.3,10.2,19.6,42.0,1.4,2.0,3.4,9.5,65.3,475,412,64,105,498,485,9,429,7,507,35,544,529,140,541,197,4,20
1641715,Cam Whitmore,Cam,1610612745,HOU,19.0,47,19,28,0.404,880.3333333333334,5.2,4.3,6.7,13.4,15.5,13.5,14.1,49.0,0.9,1.8,3.5,4.0,51.2,312,307,361,384,286,33,84,9,110,177,247,265,310,242,520,226,151,131
1628415,Dillon Brooks,Dillon,1610612745,HOU,28.0,72,36,36,0.5,2226.738333333333,2.3,2.1,3.2,7.4,15.5,14.2,10.8,48.2,0.2,0.7,5.2,2.6,32.8,108,146,469,300,63,387,316,181,323,174,340,48,345,493,187,457,329,460
1627832,Fred VanVleet,Fred,1610612745,HOU,30.0,73,38,35,0.521,2684.4266666666667,3.6,2.0,3.5,4.1,14.3,13.1,10.2,47.5,1.1,0.6,3.3,3.6,50.8,99,124,461,295,13,165,345,152,477,90,193,35,381,206,143,176,203,137
1631095,Jabari Smith Jr.,Jabari,1610612745,HOU,21.0,76,39,37,0.513,2423.845,2.5,3.6,2.5,7.4,14.3,14.1,11.1,48.6,1.2,1.1,4.0,2.7,43.9,61,117,475,296,37,342,128,277,321,89,329,56,324,171,364,310,309,242
1630256,Jae'Sean Tate,Jae'Sean,1610612745,HOU,28.0,65,32,33,0.492,1031.4566666666667,2.0,2.4,1.3,7.9,13.9,13.6,10.8,45.2,0.7,0.8,6.4,2.6,34.0,181,183,437,327,257,429,267,440,299,74,263,47,479,326,232,524,322,441
1630224,Jalen Green,Jalen,1610612745,HOU,22.0,82,41,41,0.5,2601.3816666666667,4.6,1.6,4.9,10.7,14.6,14.0,11.9,49.5,0.5,2.0,2.1,5.1,48.8,2,97,507,300,21,59,409,40,189,111,320,88,286,384,537,49,85,154
201145,Jeff Green,Jeff,1610612745,HOU,37.0,78,39,39,0.5,1307.3383333333334,2.4,1.9,1.7,7.4,14.9,13.7,12.0,50.7,1.1,0.6,3.7,3.8,33.9,43,117,497,300,212,366,358,391,318,128,276,92,228,187,149,257,178,444
1631257,Jermaine Samuels Jr.,Jermaine,1610612745,HOU,25.0,14,8,6,0.571,60.13166666666667,0.0,3.2,4.8,14.4,12.0,12.0,13.6,52.7,1.6,1.6,4.0,2.4,39.2,475,423,80,225,510,518,168,45,84,26,98,212,153,111,489,320,357,334
1629111,Jock Landale,Jock,1610612745,HOU,28.0,56,28,28,0.5,763.46,2.6,4.7,1.4,11.1,16.4,14.5,13.3,47.2,2.1,1.4,4.7,3.7,44.4,252,221,361,300,307,329,70,425,176,270,378,189,400,68,447,404,187,229
1630207,Nate Hinton,Nate,1610612745,HOU,25.0,15,8,7,0.533,74.55166666666666,1.3,5.2,4.5,5.2,11.6,7.7,14.2,43.8,1.3,1.3,7.1,2.6,55.6,467,423,93,280,494,490,49,59,434,24,16,276,508,146,420,543,326,73
1631466,Nate Williams,Nate,1610612745,HOU,25.0,22,11,11,0.5,129.385,3.0,5.2,3.0,18.5,11.5,12.6,11.9,49.7,0.4,3.0,3.7,3.3,41.6,427,392,134,300,459,254,48,208,30,23,145,82,276,451,560,268,224,294
203493,Reggie Bullock Jr.,Reggie,1610612745,HOU,33.0,44,24,20,0.545,417.47333333333336,0.6,1.4,1.0,1.1,16.1,13.6,15.4,52.0,0.6,0.2,3.3,0.3,28.4,326,257,237,270,378,512,457,458,546,234,256,388,180,359,61,184,545,526
1631106,Tari Eason,Tari,1610612745,HOU,23.0,22,12,10,0.545,480.105,5.1,4.3,4.9,12.6,14.1,14.2,8.6,44.8,1.9,1.7,5.1,2.4,56.9,427,384,130,270,364,38,86,42,124,81,346,24,494,77,506,447,356,62
