season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl
2021-22,1610612763,22100007,2021-10-20,CLE,MEM,1610612739,1,132,121,W
2021-22,1610612763,22100034,2021-10-23,MEM,LAC,1610612746,2,120,114,W
2021-22,1610612763,22100040,2021-10-24,MEM,LAL,1610612747,3,118,121,L
2021-22,1610612763,22100063,2021-10-27,MEM,POR,1610612757,4,96,116,L
2021-22,1610612763,22100070,2021-10-28,MEM,GSW,1610612744,5,104,101,W
2021-22,1610612763,22100084,2021-10-30,MIA,MEM,1610612748,6,103,129,L
2021-22,1610612763,22100100,2021-11-01,DEN,MEM,1610612743,7,106,97,W
2021-22,1610612763,22100114,2021-11-03,DEN,MEM,1610612743,8,108,106,W
2021-22,1610612763,22100126,2021-11-05,MEM,WAS,1610612764,9,87,115,L
2021-22,1610612763,22100149,2021-11-08,MIN,MEM,1610612750,10,125,118,W
2021-22,1610612763,22100164,2021-11-10,CHA,MEM,1610612766,11,108,118,L
2021-22,1610612763,22100178,2021-11-12,PHX,MEM,1610612756,12,94,119,L
2021-22,1610612763,22100188,2021-11-13,MEM,NOP,1610612740,13,101,112,L
2021-22,1610612763,22100205,2021-11-15,HOU,MEM,1610612745,14,136,102,W
2021-22,1610612763,22100226,2021-11-18,LAC,MEM,1610612746,15,120,108,W
2021-22,1610612763,22100245,2021-11-20,MEM,MIN,1610612750,16,95,138,L
2021-22,1610612763,22100261,2021-11-22,MEM,UTA,1610612762,17,119,118,W
2021-22,1610612763,22100272,2021-11-24,TOR,MEM,1610612761,18,113,126,L
2021-22,1610612763,22100285,2021-11-26,ATL,MEM,1610612737,19,100,132,L
2021-22,1610612763,22100303,2021-11-28,SAC,MEM,1610612758,20,128,101,W
2021-22,1610612763,22100315,2021-11-30,MEM,TOR,1610612761,21,98,91,W
2021-22,1610612763,22100330,2021-12-02,OKC,MEM,1610612760,22,152,79,W
2021-22,1610612763,22100345,2021-12-04,MEM,DAL,1610612742,23,97,90,W
2021-22,1610612763,22100356,2021-12-06,MEM,MIA,1610612748,24,105,90,W
2021-22,1610612763,22100373,2021-12-08,DAL,MEM,1610612742,25,96,104,L
2021-22,1610612763,22100380,2021-12-09,LAL,MEM,1610612747,26,108,95,W
2021-22,1610612763,22100395,2021-12-11,HOU,MEM,1610612745,27,113,106,W
2021-22,1610612763,22100409,2021-12-13,PHI,MEM,1610612755,28,126,91,W
2021-22,1610612763,22100426,2021-12-15,MEM,POR,1610612757,29,113,103,W
2021-22,1610612763,22100440,2021-12-17,MEM,SAC,1610612758,30,124,105,W
2021-22,1610612763,22100450,2021-12-19,POR,MEM,1610612757,31,100,105,L
2021-22,1610612763,22100460,2021-12-20,OKC,MEM,1610612760,32,99,102,L
2021-22,1610612763,22100485,2021-12-23,MEM,GSW,1610612744,33,104,113,L
2021-22,1610612763,22100496,2021-12-26,MEM,SAC,1610612758,34,127,102,W
2021-22,1610612763,22100505,2021-12-27,MEM,PHX,1610612756,35,114,113,W
2021-22,1610612763,22100520,2021-12-29,LAL,MEM,1610612747,36,104,99,W
2021-22,1610612763,22100535,2021-12-31,SAS,MEM,1610612759,37,118,105,W
2021-22,1610612763,22100554,2022-01-03,MEM,BKN,1610612751,38,118,104,W
2021-22,1610612763,22100562,2022-01-04,MEM,CLE,1610612739,39,110,106,W
2021-22,1610612763,22100579,2022-01-06,DET,MEM,1610612765,40,118,88,W
