close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
1629614,Andrew Nembhard,1610612754,IND,G-F,25.0,21,21,0.469,2.33,6.57,0.355,0.388,-0.033
1630169,Tyrese Haliburton,1610612754,IND,G,25.0,21,21,0.484,2.19,6.33,0.346,0.389,-0.043
1626167,Myles Turner,1610612754,IND,C-F,29.0,21,21,0.353,1.95,5.33,0.366,0.385,-0.019
1627783,Pascal Siakam,1610612754,IND,F,31.0,21,21,0.375,1.57,5.05,0.311,0.378,-0.067
1630174,Aaron Nesmith,1610612754,IND,G-F,25.0,21,21,0.398,1.57,4.38,0.359,0.387,-0.028
1630167,Obi Toppin,1610612754,IND,F,27.0,21,21,0.557,1.1,3.71,0.295,0.379,-0.084
204456,T.J. McConnell,1610612754,IND,G,33.0,21,19,0.63,1.05,3.0,0.349,0.388,-0.039
1641767,Ben Sheppard,1610612754,IND,G,23.0,19,17,0.462,0.68,2.21,0.31,0.389,-0.08
1628418,Thomas Bryant,1610612754,IND,C-F,27.0,16,11,0.436,0.5,2.13,0.235,0.391,-0.156
1631097,Bennedict Mathurin,1610612754,IND,G-F,22.0,18,18,0.342,0.94,2.11,0.447,0.384,0.063
1641716,Jarace Walker,1610612754,IND,F,21.0,9,6,0.545,1.0,2.0,0.5,0.372,0.128
1628396,Tony Bradley,1610612754,IND,C-F,27.0,7,5,0.455,0.57,1.43,0.4,0.389,0.011
201949,James Johnson,1610612754,IND,F,38.0,3,3,0.364,0.67,1.33,0.5,0.385,0.115
1642277,Johnny Furphy,1610612754,IND,G,20.0,6,5,0.5,0.17,1.0,0.167,0.36,-0.193
