player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank
1889,Andre Miller,Andre,1610612759,SAS,40.0,7,2,5,0.286,2.0,0.0,0.4,0.0,0.0,0.0,0.0,0.3,0.3,1.0,0.1,0.1,0.3,0.4,0.3,0.0,0.0,0.1,0.3,0.3,0.3,-2.6,1.0,0,0,1.0,301,326,264,370,291,342,287,342,209,275,209,159,205,1,137,316,282,49,39,237,200,57,236,161,328,413,321,190,13,300
1626246,Boban Marjanović,Boban,1610612759,SAS,27.0,2,2,0,1.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,2.0,2.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,1.0,3.5,1,0,3.5,374,326,407,1,4,342,379,342,209,275,209,21,38,1,14,1,1,287,5,237,200,206,73,66,166,94,72,125,13,67
2564,Boris Diaw,Boris,1610612759,SAS,34.0,6,6,0,1.0,2.4,0.2,0.2,1.0,0.0,0.0,0.0,0.2,0.3,0.5,0.2,0.3,0.5,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.5,3.0,1.2,0,0,1.2,312,235,407,1,258,263,363,1,209,275,209,228,175,261,115,181,157,157,107,237,200,206,330,229,274,13,300,190,13,288
201980,Danny Green,Danny,1610612759,SAS,29.0,25,17,8,0.68,2.8,0.2,0.6,0.375,0.1,0.4,0.182,0.1,0.1,0.667,0.0,0.3,0.3,0.2,0.2,0.1,0.2,0.0,0.2,0.1,0.6,0.5,1.9,0,0,1.7,151,88,215,59,211,226,210,209,141,104,181,280,291,211,250,229,264,125,120,139,51,167,340,274,254,142,215,190,13,214
2561,David West,David,1610612759,SAS,35.0,7,4,3,0.571,3.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.3,0.6,0.0,0.7,0.0,0.0,-0.4,2.7,0,0,1.9,301,270,311,127,143,342,339,342,209,275,209,299,312,299,270,316,353,287,282,12,4,206,24,326,359,263,123,190,13,200
203613,Jonathon Simmons,Jonathon,1610612759,SAS,26.0,5,4,1,0.8,2.1,0.6,1.2,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.2,1.2,0.2,1.4,0,0,1.4,329,270,363,42,284,78,92,98,209,275,209,299,250,299,98,356,313,287,282,237,200,7,375,206,143,179,269,190,13,266
202695,Kawhi Leonard,Kawhi,1610612759,SAS,25.0,24,16,8,0.667,3.7,0.8,1.8,0.419,0.1,0.4,0.3,0.7,0.8,0.895,0.3,0.7,1.0,0.2,0.1,0.1,0.1,0.1,0.3,0.6,2.3,1.5,4.4,7,0,4.1,163,99,215,61,86,49,44,175,106,111,116,49,65,87,40,46,29,119,197,120,67,101,183,55,44,64,39,49,13,38
2755,Kevin Martin,Kevin,1610612759,SAS,33.0,14,7,7,0.5,3.3,0.4,1.4,0.25,0.1,0.6,0.25,0.5,0.6,0.875,0.1,0.6,0.7,0.1,0.1,0.1,0.0,0.1,0.4,0.3,1.4,0.3,2.4,0,0,2.4,242,215,234,188,137,164,76,298,87,67,140,87,112,96,137,84,101,249,138,154,200,123,126,161,128,171,151,190,13,136
203937,Kyle Anderson,Kyle,1610612759,SAS,22.0,10,8,2,0.8,1.5,0.5,0.6,0.833,0.1,0.1,1.0,0.2,0.2,1.0,0.0,0.2,0.2,0.3,0.0,0.0,0.0,0.0,0.1,0.1,1.3,1.2,2.0,1,0,1.9,277,195,329,42,346,93,221,25,119,238,1,198,250,1,270,274,313,73,282,237,200,206,365,290,134,82,200,125,13,193
200746,LaMarcus Aldridge,LaMarcus,1610612759,SAS,30.0,26,19,7,0.731,3.1,0.5,1.3,0.394,0.0,0.0,0.0,0.5,0.5,0.923,0.2,0.7,0.9,0.2,0.1,0.1,0.1,0.1,0.2,0.3,1.5,2.1,3.3,11,0,3.0,144,64,234,50,166,93,87,196,209,265,209,103,122,73,87,50,49,136,169,145,76,113,313,149,116,32,84,33,13,95
