GAME_ID,GAME_DATE,AWAY_TEAM,HOME_TEAM,GAME_WEEK
22100012,2021-10-20,DEN,PHX,1
22100024,2021-10-22,SAS,DEN,2
22100048,2021-10-25,CLE,DEN,3
22100054,2021-10-26,DEN,UTA,4
22100075,2021-10-29,DAL,DEN,5
22100087,2021-10-30,DEN,MIN,6
22100100,2021-11-01,DEN,MEM,7
22100114,2021-11-03,DEN,MEM,8
22100133,2021-11-06,HOU,DEN,9
22100151,2021-11-08,MIA,DEN,10
22100167,2021-11-10,IND,DEN,11
22100182,2021-11-12,ATL,DEN,12
22100197,2021-11-14,POR,DEN,13
22100204,2021-11-15,DEN,DAL,14
22100228,2021-11-18,PHI,DEN,15
22100236,2021-11-19,CHI,DEN,16
22100251,2021-11-21,DEN,PHX,17
22100265,2021-11-23,DEN,POR,18
22100288,2021-11-26,MIL,DEN,19
22100306,2021-11-29,DEN,MIA,20
22100320,2021-12-01,DEN,ORL,21
22100342,2021-12-04,DEN,NYK,22
22100357,2021-12-06,DEN,CHI,23
22100375,2021-12-08,DEN,NOP,24
22100381,2021-12-09,DEN,SAS,25
22100397,2021-12-11,DEN,SAS,26
22100411,2021-12-13,WAS,DEN,27
22100424,2021-12-15,MIN,DEN,28
22100434,2021-12-17,DEN,ATL,29
22100474,2021-12-22,DEN,OKC,30
22100482,2021-12-23,CHA,DEN,31
22100500,2021-12-26,DEN,LAC,32
22100514,2021-12-28,DEN,GSW,33
22100543,2022-01-01,DEN,HOU,34
22100558,2022-01-03,DEN,DAL,35
22100575,2022-01-05,UTA,DEN,36
22100588,2022-01-07,SAC,DEN,37
22100601,2022-01-09,DEN,OKC,38
22100616,2022-01-11,DEN,LAC,39
22100631,2022-01-13,POR,DEN,40
22100649,2022-01-15,LAL,DEN,41
22100653,2022-01-16,UTA,DEN,42
22100678,2022-01-19,LAC,DEN,43
22100692,2022-01-21,MEM,DEN,44
22100707,2022-01-23,DET,DEN,45
22100714,2022-01-25,DEN,DET,46
22100453,2022-01-26,DEN,BKN,47
22100729,2022-01-28,DEN,NOP,48
22100756,2022-01-30,DEN,MIL,49
22100770,2022-02-01,DEN,MIN,50
22100779,2022-02-02,DEN,UTA,51
22100794,2022-02-04,NOP,DEN,52
22100804,2022-02-06,BKN,DEN,53
22100821,2022-02-08,NYK,DEN,54
22100842,2022-02-11,DEN,BOS,55
22100850,2022-02-12,DEN,TOR,56
22100864,2022-02-14,ORL,DEN,57
22100883,2022-02-16,DEN,GSW,58
22100895,2022-02-24,DEN,SAC,59
22100911,2022-02-26,SAC,DEN,60
22100918,2022-02-27,DEN,POR,61
22100938,2022-03-02,OKC,DEN,62
22100952,2022-03-04,HOU,DEN,63
22100967,2022-03-06,NOP,DEN,64
22100528,2022-03-07,GSW,DEN,65
22100991,2022-03-09,DEN,SAC,66
22100994,2022-03-10,GSW,DEN,67
22101009,2022-03-12,TOR,DEN,68
22101022,2022-03-14,DEN,PHI,69
22101035,2022-03-16,DEN,WAS,70
22101049,2022-03-18,DEN,CLE,71
22101068,2022-03-20,BOS,DEN,72
22101083,2022-03-22,LAC,DEN,73
22101099,2022-03-24,PHX,DEN,74
22101113,2022-03-26,OKC,DEN,75
22101122,2022-03-28,DEN,CHA,76
22101137,2022-03-30,DEN,IND,77
22101159,2022-04-01,MIN,DEN,78
22101168,2022-04-03,DEN,LAL,79
22101186,2022-04-05,SAS,DEN,80
22101201,2022-04-07,MEM,DEN,81
22101220,2022-04-10,LAL,DEN,82
