season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl
2018-19,1610612760,21800002,2018-10-16,OKC,GSW,1610612744,1,100,108,L
2018-19,1610612760,21800025,2018-10-19,OKC,LAC,1610612746,2,92,108,L
2018-19,1610612760,21800037,2018-10-21,SAC,OKC,1610612758,3,120,131,L
2018-19,1610612760,21800065,2018-10-25,BOS,OKC,1610612738,4,95,101,L
2018-19,1610612760,21800085,2018-10-28,PHX,OKC,1610612756,5,117,110,W
2018-19,1610612760,21800103,2018-10-30,LAC,OKC,1610612746,6,128,110,W
2018-19,1610612760,21800111,2018-11-01,OKC,CHA,1610612766,7,111,107,W
2018-19,1610612760,21800119,2018-11-02,OKC,WAS,1610612764,8,134,111,W
2018-19,1610612760,21800144,2018-11-05,NOP,OKC,1610612740,9,122,116,W
2018-19,1610612760,21800153,2018-11-07,OKC,CLE,1610612739,10,95,86,W
2018-19,1610612760,21800163,2018-11-08,HOU,OKC,1610612745,11,98,80,W
2018-19,1610612760,21800181,2018-11-10,OKC,DAL,1610612742,12,96,111,L
2018-19,1610612760,21800196,2018-11-12,PHX,OKC,1610612756,13,118,101,W
2018-19,1610612760,21800209,2018-11-14,NYK,OKC,1610612752,14,128,103,W
2018-19,1610612760,21800233,2018-11-17,OKC,PHX,1610612756,15,110,100,W
2018-19,1610612760,21800247,2018-11-19,OKC,SAC,1610612758,16,113,117,L
2018-19,1610612760,21800264,2018-11-21,OKC,GSW,1610612744,17,123,95,W
2018-19,1610612760,21800274,2018-11-23,CHA,OKC,1610612766,18,109,104,W
2018-19,1610612760,21800282,2018-11-24,DEN,OKC,1610612743,19,98,105,L
2018-19,1610612760,21800313,2018-11-28,CLE,OKC,1610612739,20,100,83,W
2018-19,1610612760,21800325,2018-11-30,ATL,OKC,1610612737,21,124,109,W
2018-19,1610612760,21800343,2018-12-03,OKC,DET,1610612765,22,110,83,W
2018-19,1610612760,21800358,2018-12-05,OKC,BKN,1610612751,23,114,112,W
2018-19,1610612760,21800373,2018-12-07,OKC,CHI,1610612741,24,112,114,L
2018-19,1610612760,21800396,2018-12-10,UTA,OKC,1610612762,25,122,113,W
2018-19,1610612760,21800411,2018-12-12,OKC,NOP,1610612740,26,114,118,L
2018-19,1610612760,21800426,2018-12-14,OKC,DEN,1610612743,27,98,109,L
2018-19,1610612760,21800434,2018-12-15,LAC,OKC,1610612746,28,110,104,W
2018-19,1610612760,21800447,2018-12-17,CHI,OKC,1610612741,29,121,96,W
2018-19,1610612760,21800466,2018-12-19,OKC,SAC,1610612758,30,132,113,W
2018-19,1610612760,21800485,2018-12-22,OKC,UTA,1610612762,31,107,106,W
2018-19,1610612760,21800493,2018-12-23,MIN,OKC,1610612750,32,112,114,L
2018-19,1610612760,21800498,2018-12-25,OKC,HOU,1610612745,33,109,113,L
2018-19,1610612760,21800525,2018-12-28,OKC,PHX,1610612756,34,118,102,W
2018-19,1610612760,21800539,2018-12-30,OKC,DAL,1610612742,35,103,105,L
2018-19,1610612760,21800547,2018-12-31,DAL,OKC,1610612742,36,122,102,W
2018-19,1610612760,21800562,2019-01-02,OKC,LAL,1610612747,37,107,100,W
2018-19,1610612760,21800575,2019-01-04,OKC,POR,1610612757,38,111,109,W
2018-19,1610612760,21800588,2019-01-06,WAS,OKC,1610612764,39,98,116,L
2018-19,1610612760,21800603,2019-01-08,MIN,OKC,1610612750,40,117,119,L
2018-19,1610612760,21800619,2019-01-10,OKC,SAS,1610612759,41,147,154,L
2018-19,1610612760,21800634,2019-01-12,SAS,OKC,1610612759,42,122,112,W
2018-19,1610612760,21800653,2019-01-15,OKC,ATL,1610612737,43,126,142,L
2018-19,1610612760,21800670,2019-01-17,LAL,OKC,1610612747,44,128,138,L
2018-19,1610612760,21800678,2019-01-19,OKC,PHI,1610612755,45,117,115,W
2018-19,1610612760,21800691,2019-01-21,OKC,NYK,1610612752,46,127,109,W
2018-19,1610612760,21800703,2019-01-22,POR,OKC,1610612757,47,123,114,W
2018-19,1610612760,21800717,2019-01-24,NOP,OKC,1610612740,48,122,116,W
2018-19,1610612760,21800738,2019-01-27,MIL,OKC,1610612749,49,118,112,W
2018-19,1610612760,21800751,2019-01-29,OKC,ORL,1610612753,50,126,117,W
2018-19,1610612760,21800772,2019-02-01,OKC,MIA,1610612748,51,118,102,W
2018-19,1610612760,21800788,2019-02-03,OKC,BOS,1610612738,52,129,134,L
2018-19,1610612760,21800802,2019-02-05,ORL,OKC,1610612753,53,132,122,W
2018-19,1610612760,21800815,2019-02-07,MEM,OKC,1610612763,54,117,95,W
2018-19,1610612760,21800832,2019-02-09,OKC,HOU,1610612745,55,117,112,W
2018-19,1610612760,21800846,2019-02-11,POR,OKC,1610612757,56,120,111,W
2018-19,1610612760,21800866,2019-02-14,OKC,NOP,1610612740,57,122,131,L
2018-19,1610612760,21800881,2019-02-22,UTA,OKC,1610612762,58,148,147,W
2018-19,1610612760,21800890,2019-02-23,SAC,OKC,1610612758,59,116,119,L
2018-19,1610612760,21800910,2019-02-26,OKC,DEN,1610612743,60,112,121,L
2018-19,1610612760,21800927,2019-02-28,PHI,OKC,1610612755,61,104,108,L
2018-19,1610612760,21800940,2019-03-02,OKC,SAS,1610612759,62,102,116,L
2018-19,1610612760,21800951,2019-03-03,MEM,OKC,1610612763,63,99,95,W
2018-19,1610612760,21800963,2019-03-05,OKC,MIN,1610612750,64,120,131,L
2018-19,1610612760,21800976,2019-03-07,OKC,POR,1610612757,65,129,121,W
2018-19,1610612760,21800985,2019-03-08,OKC,LAC,1610612746,66,110,118,L
2018-19,1610612760,21801005,2019-03-11,OKC,UTA,1610612762,67,98,89,W
2018-19,1610612760,21801017,2019-03-13,BKN,OKC,1610612751,68,108,96,W
2018-19,1610612760,21801020,2019-03-14,OKC,IND,1610612754,69,106,108,L
2018-19,1610612760,21801038,2019-03-16,GSW,OKC,1610612744,70,88,110,L
2018-19,1610612760,21801054,2019-03-18,MIA,OKC,1610612748,71,107,116,L
2018-19,1610612760,21801072,2019-03-20,TOR,OKC,1610612761,72,114,123,L
