player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank
1626246,Boban Marjanović,Boban,1610612742,DAL,31.0,8,2,6,0.25,7.136666666666667,5.0,10.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,20.2,0.0,0.0,0.0,0.0,5.0,5.0,0.0,10.1,-30.3,34.3,2,0,30.3,285,321,226,383,348,163,201,96,224,312,224,297,301,297,273,8,11,285,254,235,181,13,153,319,262,362,139,103,21,168
201584,Courtney Lee,Courtney,1610612742,DAL,34.0,2,1,1,0.5,1.6733333333333331,0.0,21.5,0.0,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,-107.6,0.0,0,0,0.0,383,358,376,177,418,340,38,340,224,4,224,297,301,297,273,346,365,285,254,235,181,205,12,319,365,438,406,193,21,406
1626153,Delon Wright,Delon,1610612742,DAL,28.0,27,11,16,0.407,54.19833333333333,1.3,4.0,0.333,0.7,1.3,0.5,2.0,2.0,1.0,0.7,4.0,4.6,0.7,0.7,2.7,0.7,1.3,2.0,2.7,5.3,-27.9,21.2,0,0,17.9,84,119,48,284,160,325,369,252,209,289,30,234,259,1,245,215,258,270,231,33,139,79,331,224,338,353,302,193,21,330
1627827,Dorian Finney-Smith,Dorian,1610612742,DAL,27.0,37,14,23,0.378,126.115,2.9,6.6,0.435,2.3,5.1,0.444,2.6,4.6,0.563,3.7,6.6,10.3,1.4,1.1,0.6,1.4,0.9,6.9,2.9,10.6,-4.3,29.9,3,0,28.5,12,76,4,310,21,265,300,167,108,154,76,212,177,249,71,97,75,212,190,197,78,132,93,213,253,236,187,80,21,188
203939,Dwight Powell,Dwight,1610612742,DAL,28.0,12,4,8,0.333,29.63833333333333,2.4,2.4,1.0,0.0,0.0,0.0,4.9,7.3,0.667,3.6,3.6,7.3,0.0,1.2,0.0,1.2,0.0,4.9,8.5,9.7,-23.1,20.9,0,0,19.4,232,261,179,331,227,289,389,1,224,312,224,125,103,219,74,241,153,285,185,235,94,205,162,39,274,335,305,193,21,318
200826,J.J. Barea,J.J.,1610612742,DAL,36.0,4,1,3,0.25,7.316666666666666,0.0,9.8,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0,0,4.9,344,358,310,383,346,340,207,340,224,165,224,297,301,297,273,346,365,63,254,235,181,205,363,319,365,195,393,193,21,401
1628973,Jalen Brunson,Jalen,1610612742,DAL,23.0,15,4,11,0.267,37.071666666666665,7.8,15.5,0.5,1.0,2.9,0.333,5.8,6.8,0.857,1.0,3.9,4.9,5.8,2.9,0.0,0.0,1.0,3.9,6.8,22.3,1.0,34.0,2,0,34.0,203,261,117,379,198,65,92,96,187,246,127,98,113,116,219,226,249,49,60,235,181,118,219,72,82,193,145,103,21,127
1629729,Josh Reaves,Josh,1610612742,DAL,23.0,1,0,1,0.0,0.0516666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1393.5,0.0,0,0,0.0,414,415,376,415,450,340,394,340,224,312,224,297,301,297,273,346,365,285,254,235,181,205,363,319,365,454,406,193,21,406
1628382,Justin Jackson,Justin,1610612742,DAL,25.0,7,4,3,0.571,10.005,0.0,14.4,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,3.6,3.6,0.0,0.0,0.0,0.0,3.6,3.6,0.0,0.0,28.8,4.3,0,0,3.6,299,261,310,145,323,340,107,340,224,33,224,297,301,297,273,245,298,285,254,235,181,21,239,319,365,55,399,193,21,403
204001,Kristaps Porziņģis,Kristaps,1610612742,DAL,24.0,30,13,17,0.433,112.11166666666666,5.1,16.1,0.32,1.0,6.1,0.158,7.4,9.3,0.793,1.6,7.4,9.0,1.0,1.9,1.0,1.6,1.9,5.5,6.1,18.6,-3.5,36.6,13,0,34.7,56,91,32,261,45,157,78,284,188,123,213,65,72,162,161,77,105,255,121,151,66,49,133,81,120,230,123,18,21,117
