GAME_ID,GAME_DATE,AWAY_TEAM,HOME_TEAM,GAME_WEEK
22100004,2021-10-20,CHI,DET,1
22100030,2021-10-23,DET,CHI,2
22100043,2021-10-25,DET,ATL,3
22100065,2021-10-28,DET,PHI,4
22100079,2021-10-30,ORL,DET,5
22100092,2021-10-31,DET,BKN,6
22100103,2021-11-02,MIL,DET,7
22100119,2021-11-04,PHI,DET,8
22100124,2021-11-05,BKN,DET,9
22100162,2021-11-10,DET,HOU,10
22100176,2021-11-12,DET,CLE,11
22100189,2021-11-13,DET,TOR,12
22100200,2021-11-15,SAC,DET,13
22100214,2021-11-17,IND,DET,14
22100231,2021-11-19,GSW,DET,15
22100249,2021-11-21,LAL,DET,16
22100263,2021-11-23,MIA,DET,17
22100273,2021-11-24,DET,MIL,18
22100280,2021-11-26,DET,LAC,19
22100304,2021-11-28,DET,LAL,20
22100317,2021-11-30,DET,POR,21
22100331,2021-12-02,DET,PHX,22
22100354,2021-12-06,OKC,DET,23
22100368,2021-12-08,WAS,DET,24
22100388,2021-12-10,DET,NOP,25
22100399,2021-12-12,BKN,DET,26
22100428,2021-12-16,DET,IND,27
22100441,2021-12-18,HOU,DET,28
22100449,2021-12-19,MIA,DET,29
22100466,2021-12-21,DET,NYK,30
22100479,2021-12-23,DET,MIA,31
22100498,2021-12-26,DET,SAS,32
22100516,2021-12-29,NYK,DET,33
22100540,2022-01-01,SAS,DET,34
22100556,2022-01-03,DET,MIL,35
22100567,2022-01-05,DET,CHA,36
22100579,2022-01-06,DET,MEM,37
22100593,2022-01-08,ORL,DET,38
22100608,2022-01-10,UTA,DET,39
22100415,2022-01-11,DET,CHI,40
22100633,2022-01-14,TOR,DET,41
22100617,2022-01-16,PHX,DET,42
22100667,2022-01-18,DET,GSW,43
22100679,2022-01-19,DET,SAC,44
22100693,2022-01-21,DET,UTA,45
22100707,2022-01-23,DET,DEN,46
22100714,2022-01-25,DEN,DET,47
22100736,2022-01-28,DET,ORL,48
22100754,2022-01-30,CLE,DET,49
22100766,2022-02-01,NOP,DET,50
22100782,2022-02-03,MIN,DET,51
22100788,2022-02-04,BOS,DET,52
22100803,2022-02-06,DET,MIN,53
22100820,2022-02-08,DET,DAL,54
22100831,2022-02-10,MEM,DET,55
22100838,2022-02-11,CHA,DET,56
22100858,2022-02-14,DET,WAS,57
22100875,2022-02-16,DET,BOS,58
22100889,2022-02-24,CLE,DET,59
22100905,2022-02-26,BOS,DET,60
22100915,2022-02-27,DET,CHA,61
22100926,2022-03-01,DET,WAS,62
22100942,2022-03-03,DET,TOR,63
22100946,2022-03-04,IND,DET,64
22100968,2022-03-07,ATL,DET,65
22100982,2022-03-09,CHI,DET,66
22100997,2022-03-11,DET,BOS,67
22101013,2022-03-13,LAC,DET,68
22101031,2022-03-15,DET,MIA,69
22101045,2022-03-17,DET,ORL,70
22101060,2022-03-19,DET,CLE,71
22101073,2022-03-21,POR,DET,72
22101085,2022-03-23,ATL,DET,73
22101101,2022-03-25,WAS,DET,74
22101115,2022-03-27,NYK,DET,75
22101133,2022-03-29,DET,BKN,76
22101147,2022-03-31,PHI,DET,77
22101157,2022-04-01,DET,OKC,78
22101169,2022-04-03,DET,IND,79
22101190,2022-04-06,DAL,DET,80
22101203,2022-04-08,MIL,DET,81
22101228,2022-04-10,DET,PHI,82
