season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2019-20,2594,Kyle Korver,Kyle,1610612749,MIL,Milwaukee Bucks,41900205,2020-09-08T00:00:00,MIL vs. MIA,L,6.3,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,0,0,4.0,1,853,1,853,1501,1165,1342,500,593,1134,1,879,929,879,793,1427,1480,1185,576,756,511,530,1035,1171,1232,638,1546,163,13,1443,1,6:16,2019,2020
2019-20,101107,Marvin Williams,Marvin,1610612749,MIL,Milwaukee Bucks,41900205,2020-09-08T00:00:00,MIL vs. MIA,L,20.5,5.0,10.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,3.0,5.0,8.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,11.0,-3.0,21.1,0,0,21.0,1,853,1,853,1036,439,551,500,593,750,608,879,929,879,83,353,215,814,576,756,511,530,651,1171,650,1021,747,163,13,717,1,20:31,2019,2020
2019-20,202083,Wesley Matthews,Wesley,1610612749,MIL,Milwaukee Bucks,41900205,2020-09-08T00:00:00,MIL vs. MIA,L,28.7,3.0,6.0,0.5,0.0,3.0,0.0,5.0,6.0,0.833,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,4.0,11.0,-8.0,25.7,0,0,21.0,1,853,1,853,677,762,913,500,987,750,987,167,170,464,374,1427,1267,814,1048,97,37,530,1035,276,650,1306,572,163,13,717,1,28:42,2019,2020
2019-20,202339,Eric Bledsoe,Eric,1610612749,MIL,Milwaukee Bucks,41900205,2020-09-08T00:00:00,MIL vs. MIA,L,36.0,2.0,12.0,0.167,1.0,4.0,0.25,4.0,6.0,0.667,0.0,2.0,2.0,9.0,1.0,2.0,2.0,2.0,2.0,5.0,9.0,0.0,35.9,0,0,29.0,1,853,1,853,328,953,419,1383,593,579,785,221,170,623,793,864,1029,31,576,97,37,28,651,179,797,795,294,163,13,429,1,35:59,2019,2020
2019-20,1626192,Pat Connaughton,Pat,1610612749,MIL,Milwaukee Bucks,41900205,2020-09-08T00:00:00,MIL vs. MIA,L,14.0,1.0,3.0,0.333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,-1.0,8.4,0,0,8.0,1,853,1,853,1252,1165,1224,1053,593,1134,1,879,929,879,793,864,1029,1185,1048,271,511,530,1389,1171,1232,870,1265,163,13,1253,1,13:59,2019,2020
2019-20,201588,George Hill,George,1610612749,MIL,Milwaukee Bucks,41900205,2020-09-08T00:00:00,MIL vs. MIA,L,28.0,1.0,8.0,0.125,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,-13.0,8.6,0,0,7.0,1,853,1,853,709,1165,709,1414,987,750,987,879,929,879,374,864,817,566,1048,756,511,143,1035,541,1340,1482,1253,163,13,1298,1,28:02,2019,2020
2019-20,201572,Brook Lopez,Brook,1610612749,MIL,Milwaukee Bucks,41900205,2020-09-08T00:00:00,MIL vs. MIA,L,36.8,7.0,16.0,0.438,0.0,3.0,0.0,1.0,3.0,0.333,6.0,8.0,14.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,15.0,-7.0,34.8,1,0,31.0,1,853,1,853,293,256,220,827,987,750,987,696,465,860,7,118,30,1185,1048,756,149,530,143,389,439,1242,316,1,13,382,1,36:46,2019,2020
2019-20,1628978,Donte DiVincenzo,Donte,1610612749,MIL,Milwaukee Bucks,41900205,2020-09-08T00:00:00,MIL vs. MIA,L,27.9,5.0,9.0,0.556,3.0,6.0,0.5,4.0,5.0,0.8,2.0,2.0,4.0,1.0,2.0,1.0,0.0,1.0,6.0,2.0,17.0,-8.0,24.3,0,0,27.0,1,853,1,853,715,439,614,416,162,313,245,221,243,492,170,864,651,814,306,271,511,143,1,541,360,1306,632,163,13,490,1,27:55,2019,2020
2019-20,203114,Khris Middleton,Khris,1610612749,MIL,Milwaukee Bucks,41900205,2020-09-08T00:00:00,MIL vs. MIA,L,41.8,8.0,25.0,0.32,2.0,9.0,0.222,5.0,6.0,0.833,0.0,7.0,7.0,6.0,6.0,1.0,0.0,3.0,6.0,5.0,23.0,-7.0,37.4,0,0,40.0,1,853,1,853,86,182,12,1165,324,91,867,167,170,464,793,170,292,137,11,271,511,6,1,179,187,1242,261,163,13,203,1,41:50,2019,2020
2019-20,2594,Kyle Korver,Kyle,1610612749,MIL,Milwaukee Bucks,41900204,2020-09-06T00:00:00,MIL @ MIA,W,5.3,1.0,3.0,0.333,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,10.0,9.0,0,0,8.0,1,1,843,1,1532,1165,1224,1053,593,935,245,879,929,879,793,1427,1480,1185,1048,97,511,530,1389,1171,1232,276,1236,163,13,1253,1,5:16,2019,2020
