player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
1627846,Abdel Nader,Abdel,1610612760,OKC,25.0,3,2,1,0.667,6.541666666666667,22.0,0.0,0.0,0.0,22.0,29.4,0.0,29.4,0.0,0.0,0.0,0.0,44.0,371,331,19,50,356,6,235,182,315,377,416,1,393,217,1,1,329,138
203518,Alex Abrines,Alex,1610612760,OKC,25.0,7,3,4,0.429,11.868333333333334,0.0,0.0,0.0,0.0,8.1,16.2,12.1,32.4,4.0,0.0,4.0,0.0,49.3,312,301,129,284,313,229,235,182,315,113,292,371,378,26,1,176,329,111
203471,Dennis Schröder,Dennis,1610612760,OKC,25.0,36,15,21,0.417,113.23333333333332,0.8,0.0,0.8,2.5,15.7,17.4,8.9,50.0,0.0,1.3,4.7,2.1,21.9,43,91,425,302,60,220,235,162,287,278,316,297,111,217,326,216,282,350
1628977,Hamidou Diallo,Hamidou,1610612760,OKC,20.0,1,0,1,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.7,0.0,0.0,415,417,19,417,443,229,235,182,315,1,1,1,421,217,1,450,329,405
203924,Jerami Grant,Jerami,1610612760,OKC,25.0,44,21,23,0.477,161.41166666666666,3.6,3.9,0.6,7.7,11.9,17.2,6.8,47.6,3.0,1.5,4.8,4.5,36.7,7,28,440,238,4,107,101,177,177,183,312,203,138,44,340,219,190,204
202693,Markieff Morris,Markieff,1610612760,OKC,29.0,18,9,9,0.5,60.37833333333333,5.6,1.6,0.0,3.2,19.1,32.6,5.6,42.9,3.2,0.0,8.7,5.6,45.6,196,186,242,178,167,54,196,182,271,349,424,168,204,39,1,361,137,130
203457,Nerlens Noel,Nerlens,1610612760,OKC,25.0,6,4,2,0.667,5.206666666666667,0.0,0.0,0.0,0.0,0.0,27.7,0.0,36.9,9.2,0.0,18.4,0.0,38.7,327,277,72,50,369,229,235,182,315,1,406,1,322,8,1,430,329,191
202335,Patrick Patterson,Patrick,1610612760,OKC,30.0,5,0,5,0.0,1.9516666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.2,24.6,0.0,0.0,0.0,103.3,340,417,156,417,419,229,235,182,315,1,1,1,121,1,1,1,329,10
202331,Paul George,Paul,1610612760,OKC,29.0,44,21,23,0.477,158.485,7.6,4.5,2.1,7.9,10.6,18.5,7.3,49.1,0.3,2.4,5.8,11.5,73.0,7,28,440,238,7,31,83,106,173,157,324,217,122,215,393,266,24,34
101109,Raymond Felton,Raymond,1610612760,OKC,35.0,2,0,2,0.0,4.05,0.0,0.0,0.0,0.0,11.9,47.4,0.0,94.8,0.0,0.0,11.9,0.0,0.0,388,417,72,417,390,229,235,182,315,181,435,1,16,217,1,401,329,405
201566,Russell Westbrook,Russell,1610612760,OKC,30.0,42,20,22,0.476,160.20333333333335,4.5,2.7,6.0,13.8,11.4,18.6,7.8,46.7,0.6,1.2,6.0,10.8,71.0,14,35,436,240,5,78,152,24,77,173,327,244,146,197,323,280,30,37
203500,Steven Adams,Steven,1610612760,OKC,25.0,44,20,24,0.455,150.02333333333334,0.6,4.8,1.0,8.3,13.8,19.5,7.7,48.6,0.6,0.6,5.4,5.4,30.2,7,35,443,258,20,224,72,157,161,231,341,240,128,189,267,253,145,272
1628390,Terrance Ferguson,Terrance,1610612760,OKC,21.0,28,17,11,0.607,90.24833333333332,2.1,2.7,0.0,3.2,8.5,13.3,4.8,44.7,0.5,0.5,5.9,1.6,18.1,104,74,280,93,110,171,154,182,270,120,225,145,168,201,255,271,304,374
