season,team_id,game_id,game_date,away_team,home_team,opponent,opponent_id,game_no,pf,opp_pf,wl,differential
2024-25,1610612750,22400062,2024-10-22,MIN,LAL,LAL,1610612747,1,103,110,L,-7
2024-25,1610612750,22400076,2024-10-24,MIN,SAC,SAC,1610612758,2,117,115,W,2
2024-25,1610612750,22400093,2024-10-26,TOR,MIN,TOR,1610612761,3,112,101,W,11
2024-25,1610612750,22400114,2024-10-29,DAL,MIN,DAL,1610612742,4,114,120,L,-6
2024-25,1610612750,22400139,2024-11-01,DEN,MIN,DEN,1610612743,5,119,116,W,3
2024-25,1610612750,22400146,2024-11-02,MIN,SAS,SAS,1610612759,6,103,113,L,-10
2024-25,1610612750,22400162,2024-11-04,CHA,MIN,CHA,1610612766,7,114,93,W,21
2024-25,1610612750,22400181,2024-11-07,MIN,CHI,CHI,1610612741,8,135,119,W,16
2024-25,1610612750,22400193,2024-11-08,POR,MIN,POR,1610612757,9,127,102,W,25
2024-25,1610612750,22400206,2024-11-10,MIA,MIN,MIA,1610612748,10,94,95,L,-1
2024-25,1610612750,22400008,2024-11-12,MIN,POR,POR,1610612757,11,108,122,L,-14
2024-25,1610612750,22400226,2024-11-13,MIN,POR,POR,1610612757,12,98,106,L,-8
2024-25,1610612750,22400020,2024-11-15,MIN,SAC,SAC,1610612758,13,130,126,W,4
2024-25,1610612750,22400234,2024-11-17,PHX,MIN,PHX,1610612756,14,120,117,W,3
2024-25,1610612750,22400261,2024-11-21,MIN,TOR,TOR,1610612761,15,105,110,L,-5
2024-25,1610612750,22400271,2024-11-24,MIN,BOS,BOS,1610612738,16,105,107,L,-2
2024-25,1610612750,22400037,2024-11-26,HOU,MIN,HOU,1610612745,17,111,117,L,-6
2024-25,1610612750,22400294,2024-11-27,SAC,MIN,SAC,1610612758,18,104,115,L,-11
2024-25,1610612750,22400044,2024-11-29,LAC,MIN,LAC,1610612746,19,93,92,W,1
2024-25,1610612750,22400318,2024-12-02,LAL,MIN,LAL,1610612747,20,109,80,W,29
2024-25,1610612750,22400324,2024-12-04,MIN,LAC,LAC,1610612746,21,108,80,W,28
2024-25,1610612750,22400338,2024-12-06,MIN,GSW,GSW,1610612744,22,107,90,W,17
2024-25,1610612750,22400355,2024-12-08,MIN,GSW,GSW,1610612744,23,106,114,L,-8
2024-25,1610612750,22401210,2024-12-13,LAL,MIN,LAL,1610612747,24,97,87,W,10
2024-25,1610612750,22401218,2024-12-15,MIN,SAS,SAS,1610612759,25,106,92,W,14
2024-25,1610612750,22400367,2024-12-19,NYK,MIN,NYK,1610612752,26,107,133,L,-26
2024-25,1610612750,22400383,2024-12-21,GSW,MIN,GSW,1610612744,27,103,113,L,-10
2024-25,1610612750,22400395,2024-12-23,MIN,ATL,ATL,1610612737,28,104,117,L,-13
2024-25,1610612750,22400406,2024-12-25,MIN,DAL,DAL,1610612742,29,105,99,W,6
2024-25,1610612750,22400422,2024-12-27,MIN,HOU,HOU,1610612745,30,113,112,W,1
2024-25,1610612750,22400441,2024-12-29,SAS,MIN,SAS,1610612759,31,112,110,W,2
2024-25,1610612750,22400452,2024-12-31,MIN,OKC,OKC,1610612760,32,105,113,L,-8
2024-25,1610612750,22400464,2025-01-02,BOS,MIN,BOS,1610612738,33,115,118,L,-3
2024-25,1610612750,22400479,2025-01-04,MIN,DET,DET,1610612765,34,105,119,L,-14
2024-25,1610612750,22400500,2025-01-06,LAC,MIN,LAC,1610612746,35,108,106,W,2
2024-25,1610612750,22400505,2025-01-07,MIN,NOP,NOP,1610612740,36,104,97,W,7
2024-25,1610612750,22400519,2025-01-09,MIN,ORL,ORL,1610612753,37,104,89,W,15
2024-25,1610612750,22400535,2025-01-11,MEM,MIN,MEM,1610612763,38,125,127,L,-2
2024-25,1610612750,22400548,2025-01-13,MIN,WAS,WAS,1610612764,39,120,106,W,14
2024-25,1610612750,22400565,2025-01-15,GSW,MIN,GSW,1610612744,40,115,116,L,-1
2024-25,1610612750,22400578,2025-01-17,MIN,NYK,NYK,1610612752,41,116,99,W,17
2024-25,1610612750,22400590,2025-01-18,CLE,MIN,CLE,1610612739,42,117,124,L,-7
2024-25,1610612750,22400601,2025-01-20,MIN,MEM,MEM,1610612763,43,106,108,L,-2
2024-25,1610612750,22400614,2025-01-22,MIN,DAL,DAL,1610612742,44,115,114,W,1
2024-25,1610612750,22400634,2025-01-25,DEN,MIN,DEN,1610612743,45,133,104,W,29
2024-25,1610612750,22400656,2025-01-27,ATL,MIN,ATL,1610612737,46,100,92,W,8
2024-25,1610612750,22400672,2025-01-29,MIN,PHX,PHX,1610612756,47,121,113,W,8
2024-25,1610612750,22400677,2025-01-30,MIN,UTA,UTA,1610612762,48,138,113,W,25
2024-25,1610612750,22400690,2025-02-01,WAS,MIN,WAS,1610612764,49,103,105,L,-2
2024-25,1610612750,22400704,2025-02-03,SAC,MIN,SAC,1610612758,50,114,116,L,-2
2024-25,1610612750,22400723,2025-02-05,CHI,MIN,CHI,1610612741,51,127,108,W,19
2024-25,1610612750,22400729,2025-02-06,HOU,MIN,HOU,1610612745,52,127,114,W,13
2024-25,1610612750,22400747,2025-02-08,POR,MIN,POR,1610612757,53,114,98,W,16
2024-25,1610612750,22400755,2025-02-10,MIN,CLE,CLE,1610612739,54,107,128,L,-21
2024-25,1610612750,22400776,2025-02-12,MIL,MIN,MIL,1610612749,55,101,103,L,-2
