player_id,player,team_id,team,age,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1629028,Deandre Ayton,1610612757,POR,26.0,40,40,0.583,4.58,6.83,0.67,0.67,0.583,4.58,6.83,0.67,0.0,0.0,0.0,
1630166,Deni Avdija,1610612757,POR,24.0,72,72,0.539,3.56,6.32,0.563,0.563,0.539,3.56,6.32,0.563,0.0,0.0,0.0,
1631101,Shaedon Sharpe,1610612757,POR,22.0,72,71,0.359,3.43,5.5,0.624,0.624,0.359,3.43,5.5,0.624,0.0,0.0,0.0,
1641739,Toumani Camara,1610612757,POR,25.0,78,76,0.49,2.47,4.5,0.55,0.55,0.49,2.47,4.5,0.55,0.0,0.0,0.0,
1629014,Anfernee Simons,1610612757,POR,26.0,70,68,0.276,2.41,4.44,0.543,0.543,0.276,2.41,4.44,0.543,0.0,0.0,0.0,
1630703,Scoot Henderson,1610612757,POR,21.0,66,66,0.422,2.17,4.38,0.495,0.495,0.422,2.17,4.38,0.495,0.0,0.0,0.0,
203924,Jerami Grant,1610612757,POR,31.0,47,47,0.35,1.72,4.28,0.403,0.403,0.35,1.72,4.28,0.403,0.0,0.0,0.0,
1642270,Donovan Clingan,1610612757,POR,21.0,67,67,0.844,2.46,4.21,0.585,0.585,0.844,2.46,4.21,0.585,0.0,0.0,0.0,
1629057,Robert Williams III,1610612757,POR,27.0,20,17,0.897,2.4,3.5,0.686,0.686,0.897,2.4,3.5,0.686,0.0,0.0,0.0,
1630625,Dalano Banton,1610612757,POR,25.0,67,57,0.452,1.66,3.42,0.485,0.485,0.452,1.66,3.42,0.485,0.0,0.0,0.0,
1629680,Matisse Thybulle,1610612757,POR,28.0,15,13,0.432,1.33,2.53,0.526,0.526,0.432,1.33,2.53,0.526,0.0,0.0,0.0,
1631386,Tazé Moore,1610612757,POR,26.0,2,2,0.5,0.5,2.5,0.2,0.2,0.5,0.5,2.5,0.2,0.0,0.0,0.0,
1631133,Jabari Walker,1610612757,POR,22.0,60,45,0.638,1.45,2.43,0.596,0.596,0.638,1.45,2.43,0.596,0.0,0.0,0.0,
1631200,Kris Murray,1610612757,POR,24.0,69,56,0.563,1.29,2.28,0.567,0.567,0.563,1.29,2.28,0.567,0.0,0.0,0.0,
1641712,Rayan Rupert,1610612757,POR,21.0,52,28,0.528,0.75,1.44,0.52,0.52,0.528,0.75,1.44,0.52,0.0,0.0,0.0,
1641871,Duop Reath,1610612757,POR,28.0,46,30,0.349,0.78,1.26,0.621,0.621,0.349,0.78,1.26,0.621,0.0,0.0,0.0,
1631321,Sidy Cissoko,1610612757,POR,21.0,22,9,0.533,0.45,0.73,0.625,0.625,0.533,0.45,0.73,0.625,0.0,0.0,0.0,
1631121,Bryce McGowens,1610612757,POR,22.0,13,6,0.643,0.31,0.69,0.444,0.444,0.643,0.31,0.69,0.444,0.0,0.0,0.0,
1631303,Justin Minaya,1610612757,POR,26.0,19,7,0.524,0.32,0.58,0.545,0.545,0.524,0.32,0.58,0.545,0.0,0.0,0.0,
