season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl
2017-18,1610612751,21700004,2017-10-18,BKN,IND,1610612754,1,131,140,L
2017-18,1610612751,21700022,2017-10-20,ORL,BKN,1610612753,2,126,121,W
2017-18,1610612751,21700038,2017-10-22,ATL,BKN,1610612737,3,116,104,W
2017-18,1610612751,21700050,2017-10-24,BKN,ORL,1610612753,4,121,125,L
2017-18,1610612751,21700058,2017-10-25,CLE,BKN,1610612739,5,112,107,W
2017-18,1610612751,21700073,2017-10-27,BKN,NYK,1610612752,6,86,107,L
2017-18,1610612751,21700087,2017-10-29,DEN,BKN,1610612743,7,111,124,L
2017-18,1610612751,21700102,2017-10-31,PHX,BKN,1610612756,8,114,122,L
2017-18,1610612751,21700130,2017-11-03,BKN,LAL,1610612747,9,112,124,L
2017-18,1610612751,21700147,2017-11-06,BKN,PHX,1610612756,10,98,92,W
2017-18,1610612751,21700155,2017-11-07,BKN,DEN,1610612743,11,104,112,L
2017-18,1610612751,21700176,2017-11-10,BKN,POR,1610612757,12,101,97,W
2017-18,1610612751,21700187,2017-11-11,BKN,UTA,1610612762,13,106,114,L
2017-18,1610612751,21700201,2017-11-14,BOS,BKN,1610612738,14,102,109,L
2017-18,1610612751,21700219,2017-11-17,UTA,BKN,1610612762,15,118,107,W
2017-18,1610612751,21700236,2017-11-19,GSW,BKN,1610612744,16,111,118,L
2017-18,1610612751,21700254,2017-11-22,BKN,CLE,1610612739,17,109,119,L
2017-18,1610612751,21700267,2017-11-24,POR,BKN,1610612757,18,125,127,L
2017-18,1610612751,21700289,2017-11-26,BKN,MEM,1610612763,19,98,88,W
2017-18,1610612751,21700294,2017-11-27,BKN,HOU,1610612745,20,103,117,L
2017-18,1610612751,21700310,2017-11-29,BKN,DAL,1610612742,21,109,104,W
2017-18,1610612751,21700328,2017-12-02,ATL,BKN,1610612737,22,102,114,L
2017-18,1610612751,21700342,2017-12-04,BKN,ATL,1610612737,23,110,90,W
2017-18,1610612751,21700365,2017-12-07,OKC,BKN,1610612760,24,100,95,W
2017-18,1610612751,21700376,2017-12-09,MIA,BKN,1610612748,25,89,101,L
2017-18,1610612751,21700400,2017-12-12,WAS,BKN,1610612764,26,103,98,W
2017-18,1610612751,21700414,2017-12-14,NYK,BKN,1610612752,27,104,111,L
2017-18,1610612751,21700424,2017-12-15,BKN,TOR,1610612761,28,87,120,L
2017-18,1610612751,21700439,2017-12-17,IND,BKN,1610612754,29,97,109,L
2017-18,1610612751,21700457,2017-12-20,SAC,BKN,1610612758,30,99,104,L
2017-18,1610612751,21700473,2017-12-22,WAS,BKN,1610612764,31,119,84,W
2017-18,1610612751,21700482,2017-12-23,BKN,IND,1610612754,32,119,123,L
2017-18,1610612751,21700502,2017-12-26,BKN,SAS,1610612759,33,97,109,L
2017-18,1610612751,21700511,2017-12-27,BKN,NOP,1610612740,34,113,128,L
2017-18,1610612751,21700523,2017-12-29,BKN,MIA,1610612748,35,111,87,W
2017-18,1610612751,21700539,2017-12-31,BKN,BOS,1610612738,36,105,108,L
2017-18,1610612751,21700545,2018-01-01,ORL,BKN,1610612753,37,98,95,W
2017-18,1610612751,21700557,2018-01-03,MIN,BKN,1610612750,38,98,97,W
2017-18,1610612751,21700579,2018-01-06,BOS,BKN,1610612738,39,85,87,L
2017-18,1610612751,21700592,2018-01-08,TOR,BKN,1610612761,40,113,114,L
2017-18,1610612751,21700606,2018-01-10,DET,BKN,1610612765,41,80,114,L
2017-18,1610612751,21700621,2018-01-12,BKN,ATL,1610612737,42,110,105,W
2017-18,1610612751,21700630,2018-01-13,BKN,WAS,1610612764,43,113,119,L
2017-18,1610612751,21700642,2018-01-15,NYK,BKN,1610612752,44,104,119,L
2017-18,1610612751,21700655,2018-01-17,SAS,BKN,1610612759,45,95,100,L
2017-18,1610612751,21700668,2018-01-19,MIA,BKN,1610612748,46,101,95,W
2017-18,1610612751,21700685,2018-01-21,BKN,DET,1610612765,47,101,100,W
2017-18,1610612751,21700697,2018-01-23,BKN,OKC,1610612760,48,108,109,L
2017-18,1610612751,21700719,2018-01-26,BKN,MIL,1610612749,49,91,116,L
2017-18,1610612751,21700729,2018-01-27,BKN,MIN,1610612750,50,97,111,L
2017-18,1610612751,21700745,2018-01-30,BKN,NYK,1610612752,51,95,111,L
2017-18,1610612751,21700756,2018-01-31,PHI,BKN,1610612755,52,116,108,W
2017-18,1610612751,21700768,2018-02-02,LAL,BKN,1610612747,53,99,102,L
2017-18,1610612751,21700785,2018-02-04,MIL,BKN,1610612749,54,94,109,L
2017-18,1610612751,21700800,2018-02-06,HOU,BKN,1610612745,55,113,123,L
2017-18,1610612751,21700805,2018-02-07,BKN,DET,1610612765,56,106,115,L
2017-18,1610612751,21700826,2018-02-10,NOP,BKN,1610612740,57,128,138,L
2017-18,1610612751,21700843,2018-02-12,LAC,BKN,1610612746,58,101,114,L
2017-18,1610612751,21700856,2018-02-14,IND,BKN,1610612754,59,103,108,L
2017-18,1610612751,21700867,2018-02-22,BKN,CHA,1610612766,60,96,111,L
2017-18,1610612751,21700899,2018-02-26,CHI,BKN,1610612741,61,104,87,W
2017-18,1610612751,21700908,2018-02-27,BKN,CLE,1610612739,62,123,129,L
2017-18,1610612751,21700924,2018-03-01,BKN,SAC,1610612758,63,111,116,L
2017-18,1610612751,21700948,2018-03-04,BKN,LAC,1610612746,64,120,123,L
2017-18,1610612751,21700963,2018-03-06,BKN,GSW,1610612744,65,101,114,L
2017-18,1610612751,21700972,2018-03-08,BKN,CHA,1610612766,66,125,111,W
2017-18,1610612751,21700999,2018-03-11,PHI,BKN,1610612755,67,97,120,L
2017-18,1610612751,21701008,2018-03-13,TOR,BKN,1610612761,68,102,116,L
2017-18,1610612751,21701030,2018-03-16,BKN,PHI,1610612755,69,116,120,L
2017-18,1610612751,21701037,2018-03-17,DAL,BKN,1610612742,70,114,106,W
2017-18,1610612751,21701053,2018-03-19,MEM,BKN,1610612763,71,118,115,W
2017-18,1610612751,21701067,2018-03-21,CHA,BKN,1610612766,72,105,111,L
2017-18,1610612751,21701082,2018-03-23,BKN,TOR,1610612761,73,112,116,L
2017-18,1610612751,21701094,2018-03-25,CLE,BKN,1610612739,74,114,121,L
2017-18,1610612751,21701117,2018-03-28,BKN,ORL,1610612753,75,111,104,W
2017-18,1610612751,21701141,2018-03-31,BKN,MIA,1610612748,76,110,109,W
2017-18,1610612751,21701148,2018-04-01,DET,BKN,1610612765,77,96,108,L
2017-18,1610612751,21701157,2018-04-03,BKN,PHI,1610612755,78,95,121,L
2017-18,1610612751,21701178,2018-04-05,BKN,MIL,1610612749,79,119,111,W
2017-18,1610612751,21701193,2018-04-07,BKN,CHI,1610612741,80,124,96,W
2017-18,1610612751,21701205,2018-04-09,CHI,BKN,1610612741,81,114,105,W
2017-18,1610612751,21701219,2018-04-11,BKN,BOS,1610612738,82,97,110,L
