player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank
202726,Andrew Goudelock,Andrew,1610612745,HOU,27.0,8,5,3,0.625,49.708333333333336,6.5,14.5,0.45,0.7,6.5,0.111,2.2,2.9,0.75,0.7,0.7,1.4,2.9,5.1,4.3,1.4,0.0,2.9,2.2,15.9,7.2,34.3,0,0,32.6,443,426,451,104,448,96,100,200,294,48,375,227,237,243,317,472,471,173,5,4,77,451,280,299,139,34,122,233,25,108
203991,Clint Capela,Clint,1610612745,HOU,22.0,77,39,38,0.506,1470.71,5.7,9.7,0.582,0.0,0.0,0.0,2.0,5.2,0.379,4.7,7.3,12.1,1.2,1.5,1.4,2.3,1.1,4.7,3.6,13.3,2.4,39.1,10,0,33.9,98,123,111,222,195,172,345,24,382,426,382,260,64,457,13,60,27,409,350,105,27,74,64,114,249,102,52,62,25,85
201147,Corey Brewer,Corey,1610612745,HOU,30.0,82,41,41,0.5,1668.8833333333334,4.6,11.9,0.384,1.3,4.8,0.272,2.3,3.0,0.75,0.9,3.4,4.3,2.4,1.7,1.8,0.4,0.6,3.6,3.0,12.7,-1.9,26.4,0,0,25.1,1,96,75,224,163,299,221,394,197,139,316,214,225,243,274,354,340,234,296,53,273,282,158,175,277,275,320,233,25,320
202700,Donatas Motiejunas,Donatas,1610612745,HOU,25.0,37,19,18,0.514,546.6933333333334,5.9,13.5,0.439,1.1,3.8,0.281,2.2,3.5,0.642,2.4,4.7,7.2,2.7,2.9,1.1,0.3,0.6,4.5,4.4,15.1,3.0,29.3,0,0,29.0,353,311,329,210,346,142,131,235,241,216,305,217,177,381,124,218,183,192,65,216,309,278,73,56,162,92,232,233,25,202
2730,Dwight Howard,Dwight,1610612745,HOU,30.0,71,34,37,0.479,2279.6633333333334,5.9,9.5,0.62,0.0,0.1,0.0,3.7,7.5,0.489,3.8,9.4,13.2,1.5,2.6,1.1,1.8,0.8,3.5,6.1,15.4,0.3,39.6,38,0,35.9,172,165,125,264,69,148,355,10,382,401,382,79,14,442,40,11,11,366,98,229,49,198,191,10,154,184,49,10,25,57
201935,James Harden,James,1610612745,HOU,26.0,82,41,41,0.5,3124.635,8.2,18.6,0.439,2.7,7.6,0.359,8.3,9.6,0.86,0.7,5.0,5.8,7.1,4.3,1.6,0.6,1.1,2.6,6.4,27.4,1.4,47.1,23,3,47.3,1,96,75,224,1,26,17,234,24,23,145,1,4,58,316,198,241,25,11,76,213,80,326,5,6,134,11,28,6,7
1891,Jason Terry,Jason,1610612745,HOU,38.0,72,37,35,0.514,1257.7016666666666,4.3,10.8,0.402,2.7,7.5,0.356,0.8,0.9,0.818,0.4,1.9,2.3,2.9,1.4,1.3,0.3,0.1,2.6,0.9,12.1,0.9,22.6,0,0,23.2,157,139,147,209,233,335,289,362,30,25,156,437,442,130,430,468,469,169,366,132,343,448,334,452,308,158,416,233,25,384
2746,Josh Smith,Josh,1610612745,HOU,30.0,55,31,24,0.564,879.9733333333334,5.2,14.3,0.364,1.7,5.9,0.287,1.5,2.7,0.552,2.1,5.8,7.9,3.7,3.2,1.4,1.9,0.6,4.8,2.6,13.6,-3.1,35.3,0,0,33.4,280,198,277,161,286,230,109,422,141,77,296,338,259,420,146,153,145,131,48,116,38,269,54,237,236,317,100,233,25,90
203909,KJ McDaniels,KJ,1610612745,HOU,23.0,37,17,20,0.459,235.32333333333327,4.4,11.0,0.403,1.1,3.8,0.28,3.7,4.6,0.8,2.4,4.0,6.4,1.5,2.6,1.1,0.9,0.5,4.6,3.2,13.6,11.5,27.0,0,0,26.6,353,325,315,277,403,320,279,361,238,211,306,78,94,155,122,291,210,370,100,238,132,351,66,146,233,6,301,233,25,278
201563,Michael Beasley,Michael,1610612745,HOU,27.0,20,10,10,0.5,362.5866666666666,10.6,20.4,0.522,0.3,0.9,0.333,3.8,4.9,0.776,2.9,6.9,9.7,1.6,2.4,1.1,0.9,1.3,3.9,3.2,25.3,-6.7,43.0,1,0,40.9,411,384,397,224,381,5,6,70,342,356,205,68,79,203,90,87,83,357,136,226,136,45,130,153,8,401,24,169,25,21
