player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
1627790,Ante Zizic,Ante,1610612739,CLE,21.0,2,2,0,1.0,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.7,380,329,1,1,418,233,236,179,300,1,1,1,404,228,1,1,332,47
1626224,Cedi Osman,Cedi,1610612739,CLE,23.0,9,7,2,0.778,11.506666666666666,12.5,4.2,8.3,8.3,25.0,12.5,0.0,50.1,0.0,0.0,8.3,8.3,50.9,284,233,75,34,322,6,85,14,128,421,217,1,69,228,1,362,70,92
201588,George Hill,George,1610612739,CLE,32.0,24,14,10,0.583,71.105,2.7,3.4,0.0,5.4,10.1,4.7,4.1,36.5,1.4,0.7,8.8,12.2,37.9,151,108,254,126,146,135,108,179,192,156,98,152,264,122,287,370,25,202
2747,JR Smith,JR,1610612739,CLE,32.0,35,24,11,0.686,109.43333333333334,0.9,0.4,0.0,0.9,9.2,14.5,7.5,39.5,0.4,0.0,5.3,3.9,17.0,55,12,270,55,77,225,233,179,299,141,281,266,214,213,1,231,208,369
201145,Jeff Green,Jeff,1610612739,CLE,31.0,30,20,10,0.667,73.67666666666666,1.3,2.6,1.3,6.5,11.1,12.4,8.5,45.6,1.3,0.7,5.9,2.6,34.7,99,41,254,57,142,205,142,135,164,176,213,294,112,123,283,266,262,237
204066,John Holland,John,1610612739,CLE,29.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407,354,1,1,445,233,236,179,300,1,1,1,404,228,1,1,332,403
203903,Jordan Clarkson,Jordan,1610612739,CLE,26.0,21,12,9,0.571,62.05833333333333,3.1,8.5,1.5,3.1,10.1,13.1,1.5,40.2,0.0,0.0,3.9,6.2,46.6,182,133,236,134,169,113,14,122,262,151,244,115,196,228,1,143,132,120
101181,Jose Calderon,Jose,1610612739,CLE,36.0,5,4,1,0.8,12.161666666666669,0.0,0.0,0.0,0.0,11.8,11.8,15.8,15.8,3.9,0.0,3.9,0.0,21.3,335,288,27,32,318,233,236,179,300,204,201,404,399,37,1,146,332,348
201567,Kevin Love,Kevin,1610612739,CLE,29.0,28,20,8,0.714,82.13833333333334,2.3,7.0,0.0,4.7,9.9,12.9,8.8,35.1,1.2,0.6,6.4,7.0,54.4,113,41,212,42,127,147,27,179,209,149,231,303,288,135,274,293,98,74
2594,Kyle Korver,Kyle,1610612739,CLE,37.0,34,22,12,0.647,85.86333333333333,0.0,1.1,0.0,1.1,10.1,9.5,7.3,35.8,1.7,0.0,5.0,5.6,30.5,61,25,290,77,118,233,219,179,294,152,157,257,274,105,1,214,154,281
1626204,Larry Nance Jr.,Larry,1610612739,CLE,25.0,17,9,8,0.529,36.39666666666667,0.0,2.6,0.0,13.2,14.5,7.9,2.6,52.8,2.6,0.0,11.9,5.3,46.6,224,182,212,177,227,233,141,179,57,270,125,124,52,67,1,414,160,123
2544,LeBron James,LeBron,1610612739,CLE,33.0,45,30,15,0.667,151.59,7.9,6.0,5.4,28.5,8.5,11.7,7.0,39.9,1.6,1.9,3.2,12.3,102.1,8,1,345,57,23,24,38,31,6,128,200,247,204,111,371,115,21,9
203918,Rodney Hood,Rodney,1610612739,CLE,25.0,21,10,11,0.476,50.225,1.9,1.9,1.9,3.8,18.2,20.1,5.7,51.6,1.0,0.0,6.7,3.8,20.1,182,167,270,251,184,176,174,111,242,348,379,201,58,162,1,305,217,354
202684,Tristan Thompson,Tristan,1610612739,CLE,27.0,14,9,5,0.643,23.91333333333333,0.0,0.0,0.0,0.0,14.1,6.0,16.1,44.2,0.0,2.0,0.0,2.0,7.6,245,182,162,79,263,233,236,179,300,256,105,408,136,228,379,1,296,394
