season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2020-21,203648,Thanasis Antetokounmpo,Thanasis,1610612749,MIL,Milwaukee Bucks,22001068,2021-05-16T00:00:00,MIL @ CHI,L,15.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,-3.0,4.7,0,0,4.0,1,11623,1,11623,17459,19893,15987,19893,12591,11825,12591,12008,12752,12008,11150,15987,17542,11678,7632,4032,7210,2107,6924,10308,20448,13536,20053,1849,143,20179,1,15:02,2020,2021
2020-21,1629670,Jordan Nwora,Jordan,1610612749,MIL,Milwaukee Bucks,22001068,2021-05-16T00:00:00,MIL @ CHI,L,35.9,14.0,23.0,0.609,4.0,8.0,0.5,2.0,4.0,0.5,4.0,10.0,14.0,0.0,3.0,2.0,3.0,2.0,3.0,4.0,34.0,-9.0,62.8,1,0,62.0,1,11623,1,11623,2319,114,385,4797,910,1505,3573,5395,3346,9461,564,470,317,16819,1707,1208,231,534,3130,2281,322,18135,172,1,143,136,1,35:53,2020,2021
2020-21,201952,Jeff Teague,Jeff,1610612749,MIL,Milwaukee Bucks,22001068,2021-05-16T00:00:00,MIL @ CHI,L,33.6,5.0,11.0,0.455,3.0,3.0,1.0,10.0,12.0,0.833,0.0,3.0,3.0,7.0,2.0,3.0,1.0,2.0,0.0,6.0,23.0,3.0,47.1,0,0,44.0,1,11623,1,11623,3892,6152,6027,11074,1926,9118,1,161,170,6476,11150,8835,11352,1198,3645,347,2271,534,18137,795,2060,8138,1283,1849,143,1463,1,33:38,2020,2021
2020-21,1629091,Elijah Bryant,Elijah,1610612749,MIL,Milwaukee Bucks,22001068,2021-05-16T00:00:00,MIL @ CHI,L,31.6,6.0,13.0,0.462,1.0,5.0,0.2,3.0,3.0,1.0,2.0,4.0,6.0,3.0,4.0,0.0,1.0,0.0,4.0,3.0,16.0,11.0,26.7,0,0,28.0,1,11623,1,11623,5381,4526,4300,10881,7373,4922,11380,3646,5327,1,2547,6156,4746,5509,764,10665,2271,7735,1059,3793,5102,3454,7337,1849,143,6101,1,31:34,2020,2021
2020-21,1629603,Mamadi Diakite,Mamadi,1610612749,MIL,Milwaukee Bucks,22001068,2021-05-16T00:00:00,MIL @ CHI,L,38.2,4.0,11.0,0.364,0.0,1.0,0.0,5.0,8.0,0.625,2.0,5.0,7.0,1.0,0.0,2.0,0.0,1.0,4.0,4.0,13.0,-10.0,28.9,0,0,25.0,1,11623,1,11623,999,8251,6027,14681,12591,14655,12591,1513,763,9117,2547,4091,3435,11678,14317,1208,7210,2107,1059,2281,7127,18716,6298,1849,143,7461,1,38:13,2020,2021
2020-21,1626192,Pat Connaughton,Pat,1610612749,MIL,Milwaukee Bucks,22001068,2021-05-16T00:00:00,MIL @ CHI,L,25.3,5.0,10.0,0.5,2.0,7.0,0.286,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,15.0,-11.0,22.2,0,0,22.0,1,11623,1,11623,10234,6152,7133,7582,3957,2331,9877,3646,5327,1,11150,15987,17542,16819,14317,1208,7210,7735,18137,10308,5723,19248,9735,1849,143,9111,1,25:16,2020,2021
2020-21,1628382,Justin Jackson,Justin,1610612749,MIL,Milwaukee Bucks,22001068,2021-05-16T00:00:00,MIL @ CHI,L,32.6,3.0,9.0,0.333,2.0,6.0,0.333,1.0,2.0,0.5,2.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,9.0,4.0,16.7,0,0,18.0,1,11623,1,11623,4612,10694,8309,15094,3957,3460,7875,9085,6645,9461,2547,6156,4746,11678,7632,10665,7210,7735,12223,10308,10740,7366,13164,1849,143,11539,1,32:37,2020,2021
2020-21,1630241,Sam Merrill,Sam,1610612749,MIL,Milwaukee Bucks,22001068,2021-05-16T00:00:00,MIL @ CHI,L,27.8,1.0,9.0,0.111,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,2.0,-15.0,16.1,0,0,12.0,1,11623,1,11623,8299,16702,8309,19785,12591,4922,12591,12008,12752,12008,11150,8835,11352,11678,14317,347,7210,534,6924,16020,18664,20857,13538,1849,143,15506,1,27:47,2020,2021
2020-21,1626192,Pat Connaughton,Pat,1610612749,MIL,Milwaukee Bucks,22001062,2021-05-15T00:00:00,MIL vs. MIA,W,17.9,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,9.2,0,0,8.0,1,1,11433,1,15684,19893,15987,19893,12591,6909,12591,12008,12752,12008,5246,4091,4746,16819,7632,10665,2271,7735,12223,16020,20448,8138,17692,1849,143,17996,1,17:53,2020,2021
2020-21,200782,P.J. Tucker,P.J.,1610612749,MIL,Milwaukee Bucks,22001062,2021-05-15T00:00:00,MIL vs. MIA,W,24.1,0.0,3.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,13.0,8.9,0,0,7.0,1,1,11433,1,11134,19893,17566,19893,12591,9118,12591,5395,6645,1,11150,12139,14385,11678,14317,4032,7210,7735,12223,10308,18664,2707,17894,1849,143,18556,1,24:03,2020,2021
2020-21,1630241,Sam Merrill,Sam,1610612749,MIL,Milwaukee Bucks,22001062,2021-05-15T00:00:00,MIL vs. MIA,W,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0,0,0.0,1,1,11433,1,22836,19893,21894,19893,12591,17891,12591,12008,12752,12008,11150,19725,20503,16819,14317,10665,7210,7735,18137,16020,20448,13536,22167,1849,143,22207,1,1:00,2020,2021
2020-21,201572,Brook Lopez,Brook,1610612749,MIL,Milwaukee Bucks,22001062,2021-05-15T00:00:00,MIL vs. MIA,W,26.7,9.0,10.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,18.0,8.0,27.2,0,0,26.0,1,1,11433,1,9098,1450,7133,1127,12591,17891,12591,12008,12752,12008,5246,4091,4746,16819,7632,10665,2271,7735,18137,6289,3974,4875,7088,1849,143,6966,1,26:43,2020,2021
2020-21,203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,Milwaukee Bucks,22001062,2021-05-15T00:00:00,MIL vs. MIA,W,33.7,6.0,12.0,0.5,1.0,3.0,0.333,2.0,6.0,0.333,0.0,9.0,9.0,4.0,1.0,0.0,1.0,1.0,1.0,6.0,15.0,19.0,33.8,0,0,31.0,1,1,11433,1,3877,4526,5097,7582,7373,9118,7875,5395,1600,11706,11150,746,1852,3751,7632,10665,2271,2107,12223,795,5723,1175,4424,1849,143,4847,1,33:39,2020,2021
