close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
1627750,Jamal Murray,1610612743,DEN,G,26.0,65,65,0.408,1.83,5.08,0.361,0.365,-0.004
1628971,Bruce Brown,1610612743,DEN,G-F,26.0,80,80,0.393,1.46,4.71,0.31,0.361,-0.05
203999,Nikola Jokić,1610612743,DEN,C,28.0,69,66,0.229,1.71,4.64,0.369,0.354,0.015
202704,Reggie Jackson,1610612743,DEN,G,33.0,67,63,0.415,1.69,4.33,0.39,0.357,0.033
203932,Aaron Gordon,1610612743,DEN,F,27.0,68,65,0.313,1.16,3.46,0.336,0.362,-0.026
203484,Kentavious Caldwell-Pope,1610612743,DEN,G,30.0,76,73,0.358,1.2,3.37,0.355,0.364,-0.008
1629008,Michael Porter Jr.,1610612743,DEN,F,25.0,62,60,0.349,1.05,3.06,0.342,0.372,-0.03
201145,Jeff Green,1610612743,DEN,F,36.0,56,53,0.383,1.16,3.05,0.38,0.355,0.025
1631128,Christian Braun,1610612743,DEN,G,22.0,66,55,0.33,0.67,2.32,0.288,0.357,-0.069
1628427,Vlatko Čančar,1610612743,DEN,F,26.0,51,41,0.364,0.67,2.16,0.309,0.359,-0.05
1630192,Zeke Nnaji,1610612743,DEN,F-C,22.0,50,38,0.309,0.68,2.02,0.337,0.344,-0.008
1628418,Thomas Bryant,1610612743,DEN,C-F,25.0,58,48,0.192,0.69,2.02,0.342,0.356,-0.014
1631212,Peyton Watson,1610612743,DEN,G,20.0,13,10,0.303,0.38,1.77,0.217,0.369,-0.151
202397,Ish Smith,1610612743,DEN,G,34.0,33,24,0.359,0.52,1.58,0.327,0.322,0.005
201599,DeAndre Jordan,1610612743,DEN,C,34.0,39,22,0.186,0.31,1.18,0.261,0.351,-0.09
1631298,Jack White,1610612743,DEN,F,25.0,11,6,0.458,0.36,1.0,0.364,0.37,-0.006
