player_id,player,team_id,team,age,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
203552,Seth Curry,1610612755,PHI,30.0,12,12,0.422,2.83,5.17,0.548,0.806,0.02,0.17,0.25,0.667,0.401,2.67,4.92,0.542
203954,Joel Embiid,1610612755,PHI,27.0,11,11,0.183,1.64,3.27,0.5,0.722,0.02,0.18,0.36,0.5,0.162,1.45,2.91,0.5
201980,Danny Green,1610612755,PHI,34.0,8,7,0.542,1.38,3.25,0.423,0.635,0.0,0.0,0.0,,0.542,1.38,3.25,0.423
1627788,Furkan Korkmaz,1610612755,PHI,23.0,12,12,0.479,1.0,2.92,0.343,0.5,0.014,0.08,0.08,1.0,0.466,0.92,2.83,0.324
1629680,Matisse Thybulle,1610612755,PHI,24.0,12,12,0.635,0.92,2.75,0.333,0.5,0.0,0.0,0.0,,0.635,0.92,2.75,0.333
202699,Tobias Harris,1610612755,PHI,28.0,12,10,0.13,1.17,2.33,0.5,0.714,0.019,0.17,0.33,0.5,0.112,1.0,2.0,0.5
203118,Mike Scott,1610612755,PHI,32.0,5,3,0.778,0.4,1.4,0.286,0.429,0.0,0.0,0.0,,0.778,0.4,1.4,0.286
201588,George Hill,1610612755,PHI,35.0,12,9,0.302,0.5,1.08,0.462,0.654,0.023,0.08,0.08,1.0,0.279,0.42,1.0,0.417
1629003,Shake Milton,1610612755,PHI,24.0,12,6,0.149,0.17,0.58,0.286,0.429,0.0,0.0,0.0,,0.149,0.17,0.58,0.286
1630178,Tyrese Maxey,1610612755,PHI,20.0,12,5,0.106,0.17,0.58,0.286,0.429,0.0,0.0,0.0,,0.106,0.17,0.58,0.286
1630198,Isaiah Joe,1610612755,PHI,21.0,4,1,0.667,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,0.667,0.0,0.5,0.0
