player_id,player,team_id,team,age,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
202322,John Wall,1610612764,WAS,28.0,32,31,0.447,4.41,7.72,0.571,0.571,0.447,4.41,7.72,0.571,0.0,0.0,0.0,
203078,Bradley Beal,1610612764,WAS,26.0,81,81,0.366,4.48,7.05,0.636,0.636,0.366,4.48,7.05,0.636,0.0,0.0,0.0,
2730,Dwight Howard,1610612764,WAS,33.0,9,8,0.868,4.33,6.56,0.661,0.661,0.868,4.33,6.56,0.661,0.0,0.0,0.0,
1626171,Bobby Portis,1610612764,WAS,24.0,49,48,0.504,3.12,6.18,0.505,0.505,0.504,3.12,6.18,0.505,0.0,0.0,0.0,
203953,Jabari Parker,1610612764,WAS,24.0,63,61,0.509,3.79,5.97,0.636,0.636,0.509,3.79,5.97,0.636,0.0,0.0,0.0,
1628418,Thomas Bryant,1610612764,WAS,21.0,71,66,0.655,3.28,4.46,0.735,0.735,0.655,3.28,4.46,0.735,0.0,0.0,0.0,
2772,Trevor Ariza,1610612764,WAS,33.0,68,66,0.352,1.93,3.75,0.514,0.514,0.352,1.93,3.75,0.514,0.0,0.0,0.0,
1626155,Sam Dekker,1610612764,WAS,25.0,46,41,0.645,1.87,3.43,0.544,0.544,0.645,1.87,3.43,0.544,0.0,0.0,0.0,
203107,Tomas Satoransky,1610612764,WAS,27.0,79,72,0.486,1.86,3.19,0.583,0.583,0.486,1.86,3.19,0.583,0.0,0.0,0.0,
1628421,Devin Robinson,1610612764,WAS,24.0,7,7,0.688,2.14,3.14,0.682,0.682,0.688,2.14,3.14,0.682,0.0,0.0,0.0,
201145,Jeff Green,1610612764,WAS,32.0,76,68,0.35,2.13,3.14,0.678,0.678,0.35,2.13,3.14,0.678,0.0,0.0,0.0,
101133,Ian Mahinmi,1610612764,WAS,32.0,33,32,0.829,1.33,2.64,0.506,0.506,0.829,1.33,2.64,0.506,0.0,0.0,0.0,
1628972,Troy Brown Jr.,1610612764,WAS,19.0,51,42,0.496,1.14,2.2,0.518,0.518,0.496,1.14,2.2,0.518,0.0,0.0,0.0,
1627780,Gary Payton II,1610612764,WAS,26.0,3,1,0.75,1.33,2.0,0.667,0.667,0.75,1.33,2.0,0.667,0.0,0.0,0.0,
203895,Jordan McRae,1610612764,WAS,28.0,27,17,0.349,1.04,1.63,0.636,0.636,0.349,1.04,1.63,0.636,0.0,0.0,0.0,
1626184,Chasson Randle,1610612764,WAS,26.0,48,35,0.373,0.83,1.63,0.513,0.513,0.373,0.83,1.63,0.513,0.0,0.0,0.0,
202325,Wesley Johnson,1610612764,WAS,31.0,38,12,0.117,0.26,0.39,0.667,0.667,0.117,0.26,0.39,0.667,0.0,0.0,0.0,
1627758,Ron Baker,1610612764,WAS,26.0,15,5,0.25,0.13,0.33,0.4,0.4,0.25,0.13,0.33,0.4,0.0,0.0,0.0,
