season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl
2020-21,1610612762,22000020,2020-12-23,UTA,POR,1610612757,1,120,100,W
2020-21,1610612762,22000028,2020-12-26,MIN,UTA,1610612750,2,111,116,L
2020-21,1610612762,22000043,2020-12-28,UTA,OKC,1610612760,3,110,109,W
2020-21,1610612762,22000068,2020-12-31,PHX,UTA,1610612756,4,95,106,L
2020-21,1610612762,22000077,2021-01-01,LAC,UTA,1610612746,5,106,100,W
2020-21,1610612762,22000089,2021-01-03,UTA,SAS,1610612759,6,130,109,W
2020-21,1610612762,22000102,2021-01-05,UTA,BKN,1610612751,7,96,130,L
2020-21,1610612762,22000112,2021-01-06,UTA,NYK,1610612752,8,100,112,L
2020-21,1610612762,22000129,2021-01-08,UTA,MIL,1610612749,9,131,118,W
2020-21,1610612762,22000141,2021-01-10,UTA,DET,1610612765,10,96,86,W
2020-21,1610612762,22000159,2021-01-12,UTA,CLE,1610612739,11,117,87,W
2020-21,1610612762,22000186,2021-01-15,ATL,UTA,1610612737,12,116,92,W
2020-21,1610612762,22000200,2021-01-17,UTA,DEN,1610612743,13,109,105,W
2020-21,1610612762,22000214,2021-01-19,NOP,UTA,1610612740,14,118,102,W
2020-21,1610612762,22000227,2021-01-21,NOP,UTA,1610612740,15,129,118,W
2020-21,1610612762,22000242,2021-01-23,GSW,UTA,1610612744,16,127,108,W
2020-21,1610612762,22000270,2021-01-26,NYK,UTA,1610612752,17,108,94,W
2020-21,1610612762,22000282,2021-01-27,DAL,UTA,1610612742,18,116,104,W
2020-21,1610612762,22000297,2021-01-29,DAL,UTA,1610612742,19,120,101,W
2020-21,1610612762,22000306,2021-01-31,UTA,DEN,1610612743,20,117,128,L
2020-21,1610612762,22000325,2021-02-02,DET,UTA,1610612765,21,117,105,W
2020-21,1610612762,22000338,2021-02-04,UTA,ATL,1610612737,22,112,91,W
2020-21,1610612762,22000342,2021-02-05,UTA,CHA,1610612766,23,138,121,W
2020-21,1610612762,22000363,2021-02-07,UTA,IND,1610612754,24,103,95,W
2020-21,1610612762,22000379,2021-02-09,BOS,UTA,1610612738,25,122,108,W
2020-21,1610612762,22000402,2021-02-12,MIL,UTA,1610612749,26,129,115,W
2020-21,1610612762,22000410,2021-02-13,MIA,UTA,1610612748,27,112,94,W
2020-21,1610612762,22000423,2021-02-15,PHI,UTA,1610612755,28,134,123,W
2020-21,1610612762,22000444,2021-02-17,UTA,LAC,1610612746,29,114,96,W
2020-21,1610612762,22000457,2021-02-19,UTA,LAC,1610612746,30,112,116,L
2020-21,1610612762,22000478,2021-02-22,CHA,UTA,1610612766,31,132,110,W
2020-21,1610612762,22000497,2021-02-24,LAL,UTA,1610612747,32,114,89,W
2020-21,1610612762,22000507,2021-02-26,UTA,MIA,1610612748,33,116,124,L
2020-21,1610612762,22000516,2021-02-27,UTA,ORL,1610612753,34,124,109,W
2020-21,1610612762,22000533,2021-03-01,UTA,NOP,1610612740,35,124,129,L
2020-21,1610612762,22000545,2021-03-03,UTA,PHI,1610612755,36,123,131,L
2020-21,1610612762,22000584,2021-03-12,HOU,UTA,1610612745,37,114,99,W
2020-21,1610612762,22000594,2021-03-14,UTA,GSW,1610612744,38,119,131,L
2020-21,1610612762,22000609,2021-03-16,UTA,BOS,1610612738,39,117,109,W
2020-21,1610612762,22000166,2021-03-18,UTA,WAS,1610612764,40,122,131,L
2020-21,1610612762,22000634,2021-03-19,UTA,TOR,1610612761,41,115,112,W
2020-21,1610612762,22000656,2021-03-22,UTA,CHI,1610612741,42,120,95,W
2020-21,1610612762,22000676,2021-03-24,BKN,UTA,1610612751,43,118,88,W
2020-21,1610612762,22000691,2021-03-26,MEM,UTA,1610612763,44,117,114,W
2020-21,1610612762,22000700,2021-03-27,MEM,UTA,1610612763,45,126,110,W
2020-21,1610612762,22000715,2021-03-29,CLE,UTA,1610612739,46,114,75,W
2020-21,1610612762,22000725,2021-03-31,UTA,MEM,1610612763,47,111,107,W
2020-21,1610612762,22000743,2021-04-02,CHI,UTA,1610612741,48,113,106,W
2020-21,1610612762,22000752,2021-04-03,ORL,UTA,1610612753,49,137,91,W
2020-21,1610612762,22000764,2021-04-05,UTA,DAL,1610612742,50,103,111,L
2020-21,1610612762,22000783,2021-04-07,UTA,PHX,1610612756,51,113,117,L
2020-21,1610612762,22000787,2021-04-08,POR,UTA,1610612757,52,122,103,W
2020-21,1610612762,22000801,2021-04-10,SAC,UTA,1610612758,53,128,112,W
2020-21,1610612762,22000820,2021-04-12,WAS,UTA,1610612764,54,121,125,L
2020-21,1610612762,22000826,2021-04-13,OKC,UTA,1610612760,55,106,96,W
2020-21,1610612762,22000844,2021-04-16,IND,UTA,1610612754,56,119,111,W
2020-21,1610612762,22000855,2021-04-17,UTA,LAL,1610612747,57,115,127,L
2020-21,1610612762,22000875,2021-04-19,UTA,LAL,1610612747,58,111,97,W
2020-21,1610612762,22000887,2021-04-21,UTA,HOU,1610612745,59,112,89,W
2020-21,1610612762,22000909,2021-04-24,MIN,UTA,1610612750,60,96,101,L
2020-21,1610612762,22000923,2021-04-26,UTA,MIN,1610612750,61,104,105,L
2020-21,1610612762,22000942,2021-04-28,UTA,SAC,1610612758,62,154,105,W
2020-21,1610612762,22000955,2021-04-30,UTA,PHX,1610612756,63,100,121,L
