player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
1627846,Abdel Nader,Abdel,1610612756,PHX,27.0,1,1,0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,54,1,1,121,21,26,9,47,1,1,1,105,20,1,1,63,106
1629661,Cameron Johnson,Cameron,1610612756,PHX,25.0,4,2,2,0.5,43.2,0.0,0.0,0.0,0.0,10.5,26.3,15.8,21.1,0.0,0.0,10.5,0.0,0.0,36,35,69,52,87,21,26,9,47,81,120,128,95,20,1,106,63,106
1626166,Cameron Payne,Cameron,1610612756,PHX,26.0,4,3,1,0.75,43.2,0.0,0.0,0.0,21.1,10.5,0.0,10.5,31.6,0.0,5.3,0.0,0.0,44.7,36,19,23,27,89,21,26,9,11,81,1,115,69,20,127,1,63,41
101108,Chris Paul,Chris,1610612756,PHX,36.0,5,2,3,0.4,48.7,7.7,0.0,0.0,15.4,34.6,15.4,19.2,38.5,0.0,3.8,7.7,19.2,30.8,30,35,98,73,49,13,26,9,18,129,89,132,49,20,123,93,9,68
203967,Dario Šarić,Dario,1610612756,PHX,27.0,1,1,0,1.0,5.8,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,33.3,0.0,40.0,97,54,1,1,124,21,26,9,47,1,128,1,105,20,1,131,63,48
1629028,Deandre Ayton,Deandre,1610612756,PHX,22.0,8,4,4,0.5,51.0,0.0,4.9,0.0,9.8,26.8,17.1,17.1,39.0,2.4,4.9,2.4,0.0,34.6,11,11,114,52,30,21,22,9,30,124,98,131,46,12,126,61,63,59
1626164,Devin Booker,Devin,1610612756,PHX,24.0,8,4,4,0.5,49.2,0.0,0.0,0.0,14.3,21.4,14.3,16.7,33.3,2.4,0.0,14.3,7.1,34.0,11,11,114,52,46,21,26,9,22,117,85,129,60,13,1,114,29,63
203109,Jae Crowder,Jae,1610612756,PHX,30.0,8,4,4,0.5,47.3,2.2,0.0,0.0,0.0,23.9,15.2,15.2,34.8,2.2,0.0,4.3,2.2,30.0,11,11,114,52,66,20,26,9,47,122,88,126,57,15,1,75,58,70
1628969,Mikal Bridges,Mikal,1610612756,PHX,24.0,8,4,4,0.5,46.9,0.0,0.0,0.0,6.1,27.3,15.2,12.1,36.4,3.0,0.0,12.1,0.0,35.2,11,11,114,52,73,21,26,9,43,125,86,125,50,11,1,113,63,57
1628470,Torrey Craig,Torrey,1610612756,PHX,30.0,3,3,0,1.0,17.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,25.0,0.0,0.0,53,19,1,1,119,21,26,9,47,131,1,1,19,20,1,127,63,106
