GAME_ID,GAME_DATE,AWAY_TEAM,HOME_TEAM,GAME_WEEK
22400064,2024-10-23,BKN,ATL,1
22400079,2024-10-25,CHA,ATL,2
22400100,2024-10-27,ATL,OKC,3
22400103,2024-10-28,WAS,ATL,4
22400121,2024-10-30,ATL,WAS,5
22400135,2024-11-01,SAC,ATL,6
22400152,2024-11-03,ATL,NOP,7
22400157,2024-11-04,BOS,ATL,8
22400171,2024-11-06,NYK,ATL,9
22400185,2024-11-08,ATL,DET,10
22400198,2024-11-09,CHI,ATL,11
22400001,2024-11-12,ATL,BOS,12
22400012,2024-11-15,WAS,ATL,13
22400239,2024-11-17,ATL,POR,14
22400250,2024-11-18,ATL,SAC,15
22400258,2024-11-20,ATL,GSW,16
22400030,2024-11-22,ATL,CHI,17
22400280,2024-11-25,DAL,ATL,18
22400287,2024-11-27,ATL,CLE,19
22400041,2024-11-29,CLE,ATL,20
22400300,2024-11-30,ATL,CHA,21
22400315,2024-12-02,NOP,ATL,22
22400323,2024-12-04,ATL,MIL,23
22400334,2024-12-06,LAL,ATL,24
22400350,2024-12-08,DEN,ATL,25
22401202,2024-12-11,ATL,NYK,26
22401229,2024-12-14,ATL,MIL,27
22400370,2024-12-19,ATL,SAS,28
22400378,2024-12-21,MEM,ATL,29
22400395,2024-12-23,MIN,ATL,30
22400413,2024-12-26,CHI,ATL,31
22400427,2024-12-28,MIA,ATL,32
22400438,2024-12-29,ATL,TOR,33
22400461,2025-01-01,ATL,DEN,34
22400477,2025-01-03,ATL,LAL,35
22400486,2025-01-04,ATL,LAC,36
22400506,2025-01-07,ATL,UTA,37
22400522,2025-01-09,ATL,PHX,38
22400556,2025-01-14,PHX,ATL,39
22400563,2025-01-15,ATL,CHI,40
22400587,2025-01-18,ATL,BOS,41
22400602,2025-01-20,ATL,NYK,42
22400612,2025-01-22,DET,ATL,43
22400623,2025-01-23,TOR,ATL,44
22400639,2025-01-25,TOR,ATL,45
22400656,2025-01-27,ATL,MIN,46
22400532,2025-01-28,HOU,ATL,47
22400675,2025-01-30,ATL,CLE,48
22400686,2025-02-01,ATL,IND,49
22400701,2025-02-03,ATL,DET,50
22400719,2025-02-05,SAS,ATL,51
22400736,2025-02-07,MIL,ATL,52
22400744,2025-02-08,ATL,WAS,53
22400756,2025-02-10,ATL,ORL,54
22400773,2025-02-12,ATL,NYK,55
22400790,2025-02-20,ORL,ATL,56
22400814,2025-02-23,DET,ATL,57
22400825,2025-02-24,MIA,ATL,58
22400841,2025-02-26,ATL,MIA,59
22400851,2025-02-28,OKC,ATL,60
22400878,2025-03-03,ATL,MEM,61
22400884,2025-03-04,MIL,ATL,62
22400899,2025-03-06,IND,ATL,63
22400914,2025-03-08,IND,ATL,64
22400928,2025-03-10,PHI,ATL,65
22400945,2025-03-12,CHA,ATL,66
22400960,2025-03-14,LAC,ATL,67
22400978,2025-03-16,ATL,BKN,68
22400993,2025-03-18,ATL,CHA,69
22401025,2025-03-22,GSW,ATL,70
22401031,2025-03-23,PHI,ATL,71
22401049,2025-03-25,ATL,HOU,72
22401062,2025-03-27,ATL,MIA,73
22401083,2025-03-30,ATL,MIL,74
22401097,2025-04-01,POR,ATL,75
22401109,2025-04-02,ATL,DAL,76
22401128,2025-04-05,NYK,ATL,77
22401136,2025-04-06,UTA,ATL,78
22401149,2025-04-08,ATL,ORL,79
22401169,2025-04-10,ATL,BKN,80
22401173,2025-04-11,ATL,PHI,81
22401186,2025-04-13,ORL,ATL,82
