player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
1628510,Andrew White III,Andrew,1610612737,ATL,25.0,15,1,14,0.067,209.10666666666663,2.5,1.4,3.2,2.8,21.8,13.5,14.2,42.2,0.2,0.5,2.8,1.4,28.2,436,499,156,519,420,337,376,106,474,517,410,443,396,436,130,79,486,473
1628499,Antonius Cleveland,Antonius,1610612737,ATL,24.0,17,7,10,0.412,122.53,0.0,0.8,0.0,1.6,14.9,13.3,12.1,43.9,2.0,0.4,9.0,2.0,28.1,427,421,118,355,447,498,463,478,507,144,384,298,300,68,102,522,440,475
1627814,Damion Lee,Damion,1610612737,ATL,25.0,15,4,11,0.267,404.4116666666667,3.1,3.0,1.9,8.8,18.0,9.4,14.2,42.3,0.1,1.5,3.0,3.4,39.8,436,455,134,476,371,232,135,259,216,410,48,445,394,464,477,103,244,255
1627761,DeAndre' Bembry,DeAndre',1610612737,ATL,23.0,26,8,18,0.308,455.2166666666666,3.3,1.7,3.0,8.6,17.3,14.4,11.0,42.4,1.3,1.2,4.0,3.5,36.7,381,411,198,435,362,196,323,129,225,360,480,198,391,124,385,270,242,328
203471,Dennis Schröder,Dennis,1610612737,ATL,24.0,67,21,46,0.313,2077.9216666666666,5.7,1.3,2.4,12.4,18.2,13.5,13.5,46.7,0.1,2.6,3.4,6.2,51.4,199,284,486,429,82,19,386,192,98,423,400,402,156,459,529,167,45,73
203473,Dewayne Dedmon,Dewayne,1610612737,ATL,28.0,62,18,44,0.29,1542.2733333333333,3.0,3.3,1.3,9.8,18.2,12.1,12.1,41.8,1.6,0.4,5.0,3.0,47.5,234,322,474,455,185,263,115,346,183,416,258,292,411,96,96,393,300,120
1627819,Isaiah Taylor,Isaiah,1610612737,ATL,23.0,67,18,49,0.269,1167.0116666666668,3.0,1.4,3.0,10.9,16.8,12.3,11.4,41.7,0.4,1.4,4.8,5.0,37.6,199,322,504,473,247,261,372,122,142,307,282,245,419,365,441,368,105,307
1628537,Jaylen Morris,Jaylen,1610612737,ATL,22.0,6,2,4,0.333,98.49,1.5,1.9,1.9,8.8,24.9,15.6,17.5,39.0,0.5,2.4,1.0,1.0,29.6,481,481,63,400,457,459,278,251,218,526,507,522,488,328,527,19,505,453
202379,Jeremy Evans,Jeremy,1610612737,ATL,30.0,1,0,1,0.0,5.35,0.0,17.9,0.0,17.9,44.9,35.9,17.9,53.8,0.0,0.0,9.0,0.0,19.7,524,520,11,520,530,498,1,478,25,537,538,524,23,473,1,521,516,522
1628381,John Collins,John,1610612737,ATL,20.0,74,21,53,0.284,1784.62,4.2,4.2,2.1,14.9,17.9,12.7,13.4,42.7,2.2,1.3,5.8,5.0,49.7,115,284,527,463,139,75,62,232,50,398,316,392,374,57,425,447,101,94
203705,Josh Magette,Josh,1610612737,ATL,28.0,18,3,15,0.167,216.165,1.1,0.7,0.7,0.9,14.0,9.5,9.1,48.0,0.2,0.4,3.6,4.0,38.3,419,468,167,505,416,479,476,447,512,82,55,76,115,440,119,193,192,293
203145,Kent Bazemore,Kent,1610612737,ATL,28.0,65,19,46,0.292,1789.4416666666666,5.3,2.0,3.4,6.8,18.3,14.1,13.0,45.5,1.2,0.9,3.9,4.7,47.0,213,311,486,452,138,28,273,88,304,431,460,357,216,136,303,260,127,124
1627098,Malcolm Delaney,Malcolm,1610612737,ATL,29.0,54,16,38,0.296,1014.1666666666666,3.0,1.0,1.7,2.9,17.1,13.3,11.9,41.6,0.3,0.9,3.9,5.1,35.9,278,338,435,448,274,247,437,289,466,346,376,273,423,413,264,252,99,336
203488,Mike Muscala,Mike,1610612737,ATL,26.0,53,14,39,0.264,1060.0866666666666,2.3,4.4,1.2,6.2,17.1,11.9,13.3,43.1,1.2,0.4,3.6,2.8,40.3,288,361,443,478,266,370,57,360,328,344,226,389,344,132,107,204,344,248
203101,Miles Plumlee,Miles,1610612737,ATL,29.0,55,19,36,0.345,917.6316666666668,2.1,2.4,0.8,10.8,20.0,12.5,15.1,44.9,1.6,0.7,4.1,2.5,34.3,271,311,412,389,287,393,222,432,152,493,296,486,242,98,200,296,376,372
1627852,Nicolas Brussino,Nicolas,1610612737,ATL,25.0,4,0,4,0.0,9.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1,0.0,0.0,0.0,0.0,17.4,498,520,63,520,517,498,488,478,515,1,1,1,525,473,1,1,516,526
1627752,Taurean Prince,Taurean,1610612737,ATL,24.0,82,24,58,0.293,2464.02,3.4,1.7,2.6,7.9,18.9,13.2,13.5,45.8,0.8,1.2,3.3,3.7,41.6,1,251,535,450,37,171,314,167,258,458,368,401,199,216,408,142,218,222
1628463,Tyler Cavanaugh,Tyler,1610612737,ATL,24.0,39,11,28,0.282,518.48,1.6,2.9,1.2,5.4,15.9,12.0,11.2,48.5,0.4,0.8,5.6,2.1,37.2,336,379,304,464,352,454,145,363,372,239,244,221,91,378,257,436,425,316
1628416,Tyler Dorsey,Tyler,1610612737,ATL,22.0,56,15,41,0.268,974.21,2.6,1.5,2.0,4.6,18.7,11.3,15.4,44.8,0.2,1.3,3.1,3.4,34.9,267,350,457,475,280,322,356,241,408,451,167,497,248,428,435,117,257,358
