GAME_ID,GAME_DATE,AWAY_TEAM,HOME_TEAM,GAME_WEEK
21800012,2018-10-17,DEN,LAC,1
21800025,2018-10-19,OKC,LAC,2
21800039,2018-10-21,HOU,LAC,3
21800050,2018-10-23,LAC,NOP,4
21800070,2018-10-26,LAC,HOU,5
21800086,2018-10-28,WAS,LAC,6
21800103,2018-10-30,LAC,OKC,7
21800113,2018-11-01,LAC,PHI,8
21800117,2018-11-02,LAC,ORL,9
21800148,2018-11-05,MIN,LAC,10
21800165,2018-11-08,LAC,POR,11
21800175,2018-11-10,MIL,LAC,12
21800198,2018-11-12,GSW,LAC,13
21800215,2018-11-15,SAS,LAC,14
21800224,2018-11-17,LAC,BKN,15
21800243,2018-11-19,LAC,ATL,16
21800249,2018-11-20,LAC,WAS,17
21800266,2018-11-23,MEM,LAC,18
21800293,2018-11-25,LAC,POR,19
21800315,2018-11-28,PHX,LAC,20
21800318,2018-11-29,LAC,SAC,21
21800341,2018-12-02,LAC,DAL,22
21800349,2018-12-03,LAC,NOP,23
21800360,2018-12-05,LAC,MEM,24
21800386,2018-12-08,MIA,LAC,25
21800399,2018-12-10,LAC,PHX,26
21800404,2018-12-11,TOR,LAC,27
21800417,2018-12-13,LAC,SAS,28
21800434,2018-12-15,LAC,OKC,29
21800450,2018-12-17,POR,LAC,30
21800468,2018-12-20,DAL,LAC,31
21800479,2018-12-22,DEN,LAC,32
21800494,2018-12-23,LAC,GSW,33
21800511,2018-12-26,SAC,LAC,34
21800526,2018-12-28,LAC,LAL,35
21800535,2018-12-29,SAS,LAC,36
21800553,2019-01-01,PHI,LAC,37
21800573,2019-01-04,LAC,PHX,38
21800586,2019-01-06,ORL,LAC,39
21800606,2019-01-08,CHA,LAC,40
21800618,2019-01-10,LAC,DEN,41
21800630,2019-01-12,DET,LAC,42
21800650,2019-01-14,NOP,LAC,43
21800664,2019-01-16,UTA,LAC,44
21800676,2019-01-18,GSW,LAC,45
21800690,2019-01-20,LAC,SAS,46
21800704,2019-01-22,LAC,DAL,47
21800709,2019-01-23,LAC,MIA,48
21800723,2019-01-25,LAC,CHI,49
21800736,2019-01-27,SAC,LAC,50
21800748,2019-01-28,ATL,LAC,51
21800769,2019-01-31,LAL,LAC,52
21800775,2019-02-02,LAC,DET,53
21800789,2019-02-03,LAC,TOR,54
21800796,2019-02-05,LAC,CHA,55
21800811,2019-02-07,LAC,IND,56
21800829,2019-02-09,LAC,BOS,57
21800845,2019-02-11,LAC,MIN,58
21800863,2019-02-13,PHX,LAC,59
21800879,2019-02-22,LAC,MEM,60
21800895,2019-02-24,LAC,DEN,61
21800907,2019-02-25,DAL,LAC,62
21800919,2019-02-27,LAC,UTA,63
21800933,2019-03-01,LAC,SAC,64
21800947,2019-03-03,NYK,LAC,65
21800958,2019-03-04,LAC,LAL,66
21800985,2019-03-08,OKC,LAC,67
21801006,2019-03-11,BOS,LAC,68
21801013,2019-03-12,POR,LAC,69
21801033,2019-03-15,CHI,LAC,70
21801049,2019-03-17,BKN,LAC,71
21801064,2019-03-19,IND,LAC,72
21801081,2019-03-22,LAC,CLE,73
21801095,2019-03-24,LAC,NYK,74
21801112,2019-03-26,LAC,MIN,75
21801127,2019-03-28,LAC,MIL,76
21801136,2019-03-30,CLE,LAC,77
21801151,2019-03-31,MEM,LAC,78
21801176,2019-04-03,HOU,LAC,79
21801192,2019-04-05,LAL,LAC,80
21801205,2019-04-07,LAC,GSW,81
21801229,2019-04-10,UTA,LAC,82
