player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank
1641810,Antonio Reeves,Antonio,1610612740,NOP,22.0,44,6,38,0.136,659.5583333333333,117.5,3.3,0.07,0.107,1.5,0.179,0.3,0.065,20.7,13.6,18.2,50.7,0.073,322,473,475,544,334,503,532,526,527,287,320,467,467,500,232,494,392,502
1630527,Brandon Boston,Brandon,1610612740,NOP,23.0,42,8,34,0.19,992.78,114.8,5.1,0.107,0.173,2.6,0.252,0.4,0.099,18.9,14.6,18.2,53.4,0.11,330,445,441,531,271,430,367,351,312,70,114,406,398,402,355,493,494,429
1628971,Bruce Brown,Bruce,1610612740,NOP,28.0,41,15,26,0.366,921.53,116.8,6.5,0.134,0.205,1.8,0.219,0.5,0.116,17.9,15.0,14.6,47.8,0.083,336,349,315,416,281,487,237,231,229,210,194,368,363,309,400,210,246,489
203468,CJ McCollum,CJ,1610612740,NOP,33.0,56,17,39,0.304,1831.6783333333333,119.4,4.5,0.091,0.141,1.2,0.143,0.6,0.108,18.2,16.5,17.4,53.1,0.048,246,323,486,454,123,540,431,428,421,412,437,332,382,339,496,450,487,540
1628464,Daniel Theis,Daniel,1610612740,NOP,33.0,38,10,28,0.263,621.2416666666667,115.2,9.3,0.192,0.293,1.4,0.13,1.5,0.313,15.1,13.8,17.0,47.3,0.106,357,419,349,483,343,442,93,82,73,339,470,111,118,88,259,423,214,440
1627749,Dejounte Murray,Dejounte,1610612740,NOP,28.0,31,9,22,0.29,1012.1483333333332,118.1,8.7,0.183,0.288,3.0,0.288,0.6,0.101,19.0,16.2,18.9,56.6,0.066,402,434,274,462,268,517,113,100,81,32,61,349,390,407,482,519,543,515
203901,Elfrid Payton,Elfrid,1610612740,NOP,31.0,24,3,21,0.125,510.805,113.1,6.0,0.114,0.177,2.3,0.273,1.0,0.186,18.8,16.5,16.9,46.8,0.134,432,508,253,545,372,348,279,315,299,98,78,192,232,383,501,416,180,345
1630529,Herbert Jones,Herbert,1610612740,NOP,26.0,20,5,15,0.25,648.1316666666667,112.5,4.1,0.085,0.136,2.7,0.27,0.7,0.111,18.8,14.7,15.5,51.1,0.143,448,485,179,489,337,330,466,455,437,48,84,316,373,387,359,299,412,332
1631288,Jamal Cain,Jamal,1610612740,NOP,26.0,37,6,31,0.162,501.79833333333335,119.3,5.5,0.117,0.186,2.2,0.284,0.9,0.214,20.4,16.5,17.0,54.5,0.049,361,473,395,537,373,537,330,300,271,102,67,244,198,488,495,427,519,538
1629669,Jaylen Nowell,Jaylen,1610612740,NOP,25.0,8,1,7,0.125,168.075,114.0,4.0,0.086,0.126,0.3,0.048,1.1,0.25,17.1,14.9,18.0,52.5,0.116,516,539,90,545,465,389,482,447,466,539,539,175,157,230,379,478,461,410
1630526,Jeremiah Robinson-Earl,Jeremiah,1610612740,NOP,24.0,66,17,49,0.258,1238.9,119.0,7.9,0.166,0.252,1.5,0.191,0.3,0.064,20.3,15.0,18.0,52.8,0.053,156,323,548,487,227,534,153,139,135,294,291,473,469,486,398,481,473,535
1641722,Jordan Hawkins,Jordan,1610612740,NOP,23.0,56,18,38,0.321,1320.5,118.1,4.8,0.097,0.156,1.1,0.136,0.8,0.148,18.2,18.9,18.8,54.5,0.065,246,312,475,444,212,514,392,400,367,450,457,254,299,341,552,514,517,516
1630631,Jose Alvarado,Jose,1610612740,NOP,27.0,56,19,37,0.339,1365.9,117.1,3.8,0.077,0.12,2.6,0.322,0.5,0.093,18.1,16.7,17.4,49.2,0.078,246,302,465,435,202,495,500,499,497,64,43,384,412,324,509,447,316,495
1631255,Karlo Matković,Karlo,1610612740,NOP,24.0,42,12,30,0.286,790.585,114.1,8.8,0.177,0.272,1.3,0.163,2.5,0.432,19.6,17.2,15.1,46.5,0.122,330,393,383,464,306,394,111,108,104,362,379,43,64,450,523,272,166,389
1631232,Keion Brooks Jr.,Keion,1610612740,NOP,24.0,14,2,12,0.143,331.7816666666667,121.2,6.7,0.136,0.199,1.4,0.192,1.4,0.357,19.8,16.5,17.7,49.5,0.022,482,525,146,541,420,549,222,221,238,320,288,124,88,459,498,464,338,549
203482,Kelly Olynyk,Kelly,1610612740,NOP,34.0,44,12,32,0.273,890.9983333333333,113.4,7.8,0.154,0.241,1.8,0.206,1.0,0.247,18.4,16.4,16.9,47.7,0.13,322,393,413,475,290,357,165,167,152,208,245,195,167,357,493,413,242,362
